id,time,entity_id,traj_id,coordinates,current_dis,speeds,holidays
444376,2013-10-27T14:08:10Z,4424,18742,"[116.374138,39.906792]",2.8763536739999997,24.2925,1
444377,2013-10-27T14:08:34Z,4424,18742,"[116.373886,39.909695]",3.200134934,20.7,1
444378,2013-10-27T14:09:09Z,4424,18742,"[116.374001,39.912128]",3.470883834,15.7225,1
444379,2013-10-27T14:12:22Z,4424,18742,"[116.373718,39.917816]",4.105870714,17.2925,1
444380,2013-10-27T14:13:59Z,4424,18742,"[116.373581,39.921551]",4.5214416580000005,19.9825,1
444381,2013-10-27T14:14:58Z,4424,18742,"[116.348,39.862659]",,20.94,1
444416,2013-10-27T14:45:00Z,4424,18743,"[116.426552,39.933777]",0.0,21.8775,1
444417,2013-10-27T14:45:36Z,4424,18743,"[116.425964,39.935673]",0.24832222,30.545,1
444418,2013-10-27T14:46:12Z,4424,18743,"[116.425949,39.937489]",0.45031084600000004,23.0475,1
444419,2013-10-27T14:46:48Z,4424,18743,"[116.425865,39.940277]",0.7605611259999999,26.89,1
444420,2013-10-27T14:47:11Z,4424,18743,"[116.425644,39.942646]",1.024671132,32.7225,1
444421,2013-10-27T14:47:36Z,4424,18743,"[116.425659,39.944462]",1.226617624,26.3575,1
444422,2013-10-27T14:48:24Z,4424,18743,"[116.425598,39.94664]",1.474983774,19.4675,1
444423,2013-10-27T14:49:12Z,4424,18743,"[116.42556,39.948574]",1.690137176,33.8575,1
444424,2013-10-27T14:50:01Z,4424,18743,"[116.429482,39.949543]",2.088319796,42.095,1
444425,2013-10-27T14:51:01Z,4424,18743,"[116.441284,39.94944]",3.0944876530000003,50.45,1
444426,2013-10-27T14:51:53Z,4424,18743,"[116.451019,39.954605]",4.103724673,62.385,1
444427,2013-10-27T14:52:06Z,4424,18743,"[116.452744,39.956097]",4.32552015,56.08,1
444428,2013-10-27T14:52:42Z,4424,18743,"[116.457161,39.960217]",4.918521881,59.76,1
444429,2013-10-27T14:52:53Z,4424,18743,"[116.458885,39.961781]",5.146206896,61.4,1
444430,2013-10-27T14:53:06Z,4424,18743,"[116.382057,39.764187]",,70.735,1
444561,2013-10-27T22:45:00Z,4424,18750,"[116.288322,39.958096]",0.0,23.38,1
444562,2013-10-27T22:45:30Z,4424,18750,"[116.291237,39.95779]",0.250787863,45.595,1
444563,2013-10-27T22:45:52Z,4424,18750,"[116.29599,39.958611]",0.66608693,48.305,1
444564,2013-10-27T22:46:04Z,4424,18750,"[116.298325,39.959003]",0.869846641,38.02,1
444565,2013-10-27T22:46:59Z,4424,18750,"[116.301285,39.959553]",1.130085097,29.84,1
444566,2013-10-27T22:48:03Z,4424,18750,"[116.303513,39.960129]",1.330808237,25.4575,1
444567,2013-10-27T22:49:00Z,4424,18750,"[116.307961,39.960018]",1.748807519,58.755,1
444568,2013-10-27T22:49:16Z,4424,18750,"[116.308243,39.957867]",1.989207255,49.605,1
444569,2013-10-27T22:49:40Z,4424,18750,"[116.308838,39.955376]",2.270821279,54.48,1
444570,2013-10-27T22:51:16Z,4424,18750,"[116.309998,39.948532]",3.048465997,56.4575,1
444571,2013-10-27T22:51:52Z,4424,18750,"[116.310097,39.941914]",3.784447812,47.855,1
444572,2013-10-27T22:52:04Z,4424,18750,"[116.310043,39.939854]",4.013591776,45.045,1
444573,2013-10-27T22:52:16Z,4424,18750,"[116.310051,39.937725]",4.250341361,44.905,1
444574,2013-10-27T22:52:39Z,4424,18750,"[116.310074,39.933681]",4.700045659,39.83,1
444575,2013-10-27T22:53:03Z,4424,18750,"[116.480598,39.981426]",,57.37,1
467159,2013-10-28T12:00:00Z,4424,19773,"[116.231613,39.885929]",0.0,43.2125,0
467160,2013-10-28T12:01:05Z,4424,19773,"[116.23217,39.88966]",0.420395864,15.4575,0
467161,2013-10-28T12:02:49Z,4424,19773,"[116.236259,39.895779]",1.186539415,37.0025,0
467162,2013-10-28T12:03:31Z,4424,19773,"[116.243462,39.896877]",1.8817184269999998,53.99,0
467163,2013-10-28T12:03:41Z,4424,19773,"[116.246025,39.896889]",2.10038232,57.405,0
467164,2013-10-28T12:03:51Z,4424,19773,"[116.248543,39.8969]",2.315206457,64.7675,0
467165,2013-10-28T12:04:04Z,4424,19773,"[116.250992,39.896904]",2.524140896,59.955,0
467166,2013-10-28T12:04:46Z,4424,19773,"[116.261063,39.896931]",3.383344759,65.8975,0
467167,2013-10-28T12:04:55Z,4424,19773,"[116.263618,39.896938]",3.6013232939999997,46.9075,0
467168,2013-10-28T12:05:16Z,4424,19773,"[116.268639,39.896938]",4.029685547,63.84,0
467169,2013-10-28T12:05:25Z,4424,19773,"[116.271202,39.896935]",4.248345452,62.8975,0
467170,2013-10-28T12:05:37Z,4424,19773,"[116.273849,39.896931]",4.474171924,47.8725,0
467171,2013-10-28T12:06:05Z,4424,19773,"[116.280708,39.896961]",5.059349726000001,64.1575,0
467172,2013-10-28T12:06:19Z,4424,19773,"[116.283844,39.896961]",5.326894173,59.455,0
467173,2013-10-28T12:06:30Z,4424,19773,"[116.408478,39.939987]",,63.5925,0
467292,2013-10-28T14:30:00Z,4424,19778,"[116.353249,39.889961]",0.0,36.045,0
467293,2013-10-28T14:31:11Z,4424,19778,"[116.353233,39.891918]",0.217906252,7.6375,0
467294,2013-10-28T14:32:26Z,4424,19778,"[116.355431,39.892357]",0.438612825,21.8775,0
467295,2013-10-28T14:36:13Z,4424,19778,"[116.356544,39.889862]",0.815339439,47.6325,0
467296,2013-10-28T14:36:35Z,4424,19778,"[116.35408,39.889671]",1.031904235,47.6325,0
467297,2013-10-28T14:36:58Z,4424,19778,"[116.34935,39.889675]",1.4354822230000002,43.08,0
467298,2013-10-28T14:37:58Z,4424,19778,"[116.348755,39.887115]",2.048802116,38.92,0
467299,2013-10-28T14:38:10Z,4424,19778,"[116.348732,39.885269]",2.254089994,47.88,0
467300,2013-10-28T14:38:23Z,4424,19778,"[116.348763,39.88308]",2.497525075,44.5475,0
467301,2013-10-28T14:38:58Z,4424,19778,"[116.349258,39.876465]",3.23433671,37.11,0
467302,2013-10-28T14:39:22Z,4424,19778,"[116.348961,39.872929]",3.6283623,47.095,0
467303,2013-10-28T14:39:48Z,4424,19778,"[116.349991,39.868893]",4.086934415,53.0775,0
467304,2013-10-28T14:40:25Z,4424,19778,"[116.358597,39.868404]",4.823459323,48.7225,0
467305,2013-10-28T14:40:42Z,4424,19778,"[116.362175,39.868843]",5.132716049,40.165,0
467306,2013-10-28T14:41:05Z,4424,19778,"[116.433167,39.948715]",,55.4,0
493204,2013-10-29T10:45:00Z,4424,20915,"[116.232376,39.849255]",0.0,38.9375,0
493205,2013-10-29T10:45:33Z,4424,20915,"[116.234802,39.850555]",0.252618159,45.0075,0
493206,2013-10-29T10:46:07Z,4424,20915,"[116.238136,39.853767]",0.709332063,29.5175,0
493207,2013-10-29T10:46:33Z,4424,20915,"[116.238716,39.855862]",0.9475046840000001,37.2725,0
493208,2013-10-29T10:47:07Z,4424,20915,"[116.240089,39.858212]",1.239306257,46.0575,0
493209,2013-10-29T10:47:45Z,4424,20915,"[116.245613,39.860821]",1.792943968,55.53,0
493210,2013-10-29T10:48:33Z,4424,20915,"[116.252609,39.86364]",2.467382006,53.22,0
493211,2013-10-29T10:48:45Z,4424,20915,"[116.254967,39.864563]",2.6933091539999996,49.6875,0
493212,2013-10-29T10:48:57Z,4424,20915,"[116.257332,39.86554]",2.922550396,55.54,0
493213,2013-10-29T10:49:43Z,4424,20915,"[116.266823,39.869698]",3.855468283,67.5125,0
493214,2013-10-29T10:50:06Z,4424,20915,"[116.271393,39.871891]",4.31546444,62.01,0
493215,2013-10-29T10:50:30Z,4424,20915,"[116.275726,39.87392]",4.748657788,60.535,0
493216,2013-10-29T10:50:54Z,4424,20915,"[116.278099,39.876305]",5.082351912,50.6725,0
493217,2013-10-29T10:51:18Z,4424,20915,"[116.276749,39.879528]",5.458858178,47.705,0
493218,2013-10-29T10:51:54Z,4424,20915,"[116.324104,39.951321]",,37.99,0
493393,2013-10-29T18:00:00Z,4424,20923,"[116.542946,39.942287]",0.0,35.415,0
493394,2013-10-29T18:00:26Z,4424,20923,"[116.539528,39.945396]",0.45215335,49.0925,0
493395,2013-10-29T18:00:38Z,4424,20923,"[116.537796,39.947075]",0.690192239,49.955,0
493396,2013-10-29T18:00:50Z,4424,20923,"[116.536171,39.948654]",0.913848564,55.4775,0
493397,2013-10-29T18:01:50Z,4424,20923,"[116.530052,39.956963]",1.9764259419999999,42.7475,0
493398,2013-10-29T18:02:02Z,4424,20923,"[116.529152,39.959106]",2.226774745,39.2625,0
493399,2013-10-29T18:02:38Z,4424,20923,"[116.526489,39.96526]",2.9477691569999998,62.135,0
493400,2013-10-29T18:03:02Z,4424,20923,"[116.524162,39.969761]",3.4861470110000004,66.125,0
493401,2013-10-29T18:03:14Z,4424,20923,"[116.522934,39.971821]",3.737995817,60.0,0
493402,2013-10-29T18:03:26Z,4424,20923,"[116.521637,39.973705]",3.9748687819999997,62.035,0
493403,2013-10-29T18:03:50Z,4424,20923,"[116.519325,39.976711]",4.362883194,62.48,0
493404,2013-10-29T18:04:26Z,4424,20923,"[116.516365,39.980434]",4.847670355,42.3575,0
493405,2013-10-29T18:05:00Z,4424,20923,"[116.512764,39.984932]",5.434475422,33.2175,0
493406,2013-10-29T18:05:14Z,4424,20923,"[116.511086,39.987057]",5.710663901,27.7825,0
493407,2013-10-29T18:05:38Z,4424,20923,"[116.38147,39.854332]",,35.0075,0
493528,2013-10-29T20:45:00Z,4424,20926,"[116.414864,39.84322]",0.0,33.6925,0
493529,2013-10-29T20:47:01Z,4424,20926,"[116.415131,39.837715]",0.61272528,18.53,0
493530,2013-10-29T20:47:25Z,4424,20926,"[116.415146,39.835716]",0.835160754,38.2425,0
493531,2013-10-29T20:48:01Z,4424,20926,"[116.414886,39.832603]",1.182043151,40.7375,0
493532,2013-10-29T20:48:59Z,4424,20926,"[116.406334,39.832375]",1.9127736780000002,63.3575,0
493533,2013-10-29T20:49:16Z,4424,20926,"[116.402069,39.832317]",2.277037477,52.84,0
493534,2013-10-29T20:49:29Z,4424,20926,"[116.398766,39.83223]",2.5592610209999997,59.0825,0
493535,2013-10-29T20:49:38Z,4424,20926,"[116.396217,39.832157]",2.777082895,64.88,0
493536,2013-10-29T20:49:59Z,4424,20926,"[116.39119,39.832001]",3.206712085,69.4375,0
493537,2013-10-29T20:50:09Z,4424,20926,"[116.388718,39.831924]",3.417981563,66.385,0
493538,2013-10-29T20:50:29Z,4424,20926,"[116.383781,39.831718]",3.840198338,68.0975,0
493539,2013-10-29T20:52:27Z,4424,20926,"[116.356735,39.831116]",6.150773803,65.0475,0
493540,2013-10-29T20:52:48Z,4424,20926,"[116.352013,39.8311]",6.554016886,59.7475,0
493541,2013-10-29T20:52:58Z,4424,20926,"[116.349503,39.831097]",6.768360735,57.695,0
493542,2013-10-29T20:53:08Z,4424,20926,"[116.356674,39.916485]",,56.3125,0
493606,2013-10-29T23:15:00Z,4424,20928,"[116.310562,39.899906]",0.0,56.2375,0
493607,2013-10-29T23:15:28Z,4424,20928,"[116.310539,39.90329]",0.376377334,68.385,0
493608,2013-10-29T23:16:28Z,4424,20928,"[116.310295,39.913124]",1.4701337419999998,63.6625,0
493609,2013-10-29T23:17:00Z,4424,20928,"[116.310265,39.918716]",2.091979392,68.0525,0
493610,2013-10-29T23:17:37Z,4424,20928,"[116.310234,39.924503]",2.735509557,56.76,0
493611,2013-10-29T23:17:49Z,4424,20928,"[116.310226,39.926353]",2.941233992,60.7175,0
493612,2013-10-29T23:18:00Z,4424,20928,"[116.310257,39.928398]",3.168657009,62.205,0
493613,2013-10-29T23:18:28Z,4424,20928,"[116.310226,39.933578]",3.7446883239999997,47.8425,0
493614,2013-10-29T23:19:13Z,4424,20928,"[116.310211,39.940075]",4.467167459,52.82,0
493615,2013-10-29T23:20:25Z,4424,20928,"[116.301811,39.94524]",5.440610137,43.6325,0
493616,2013-10-29T23:20:37Z,4424,20928,"[116.299484,39.94606]",5.658947372,43.6325,0
493617,2013-10-29T23:22:12Z,4424,20928,"[116.283775,39.946548]",6.999277283,53.13,0
493618,2013-10-29T23:22:48Z,4424,20928,"[116.280441,39.946644]",7.28371701,31.0625,0
493619,2013-10-29T23:23:11Z,4424,20928,"[116.276161,39.946819]",7.64911384,45.87,0
493620,2013-10-29T23:23:59Z,4424,20928,"[116.475304,39.931072]",,57.7925,0
514937,2013-10-30T10:15:00Z,4424,21870,"[116.404678,39.872967]",0.0,51.045,0
514938,2013-10-30T10:15:35Z,4424,21870,"[116.399055,39.872673]",0.48102196700000005,43.3925,0
514939,2013-10-30T10:17:11Z,4424,21870,"[116.391594,39.872341]",1.118845563,22.755,0
514940,2013-10-30T10:18:01Z,4424,21870,"[116.386658,39.871243]",1.5574476119999998,45.2425,0
514941,2013-10-30T10:18:24Z,4424,21870,"[116.382927,39.870987]",1.877145656,52.5525,0
514942,2013-10-30T10:19:11Z,4424,21870,"[116.378174,39.870644]",2.284590096,41.36,0
514943,2013-10-30T10:19:35Z,4424,21870,"[116.374077,39.870331]",2.635984255,31.055,0
514944,2013-10-30T10:20:11Z,4424,21870,"[116.36911,39.869923]",3.062341874,49.665,0
514945,2013-10-30T10:20:22Z,4424,21870,"[116.366737,39.869637]",3.2673539660000004,57.8125,0
514946,2013-10-30T10:20:34Z,4424,21870,"[116.364326,39.869267]",3.477201496,46.645,0
514947,2013-10-30T10:21:01Z,4424,21870,"[116.358383,39.868477]",3.99198119,50.7225,0
514948,2013-10-30T10:21:56Z,4424,21870,"[116.348175,39.868156]",4.863960497,44.57,0
514949,2013-10-30T10:22:18Z,4424,21870,"[116.343239,39.868198]",5.285276423,56.8175,0
514950,2013-10-30T10:23:01Z,4424,21870,"[116.335785,39.868156]",5.9214905270000004,26.175,0
514951,2013-10-30T10:24:28Z,4424,21870,"[116.39077,39.982502]",,24.57,0
514998,2013-10-30T12:00:00Z,4424,21873,"[116.291977,39.836746]",0.0,20.245,0
514999,2013-10-30T12:00:36Z,4424,21873,"[116.287529,39.836315]",0.38282276200000004,30.7875,0
515000,2013-10-30T12:01:24Z,4424,21873,"[116.287994,39.833076]",0.745187411,43.745,0
515001,2013-10-30T12:01:49Z,4424,21873,"[116.289658,39.831383]",0.981109832,28.4875,0
515002,2013-10-30T12:03:48Z,4424,21873,"[116.292419,39.830544]",1.247985382,27.155,0
515003,2013-10-30T12:04:00Z,4424,21873,"[116.294769,39.83046]",1.448884651,56.51,0
515004,2013-10-30T12:04:31Z,4424,21873,"[116.301994,39.830482]",2.065880168,51.0025,0
515005,2013-10-30T12:04:45Z,4424,21873,"[116.304962,39.830467]",2.3193428480000002,55.4875,0
515006,2013-10-30T12:05:01Z,4424,21873,"[116.309578,39.830486]",2.7135401089999998,53.6125,0
515007,2013-10-30T12:05:11Z,4424,21873,"[116.312096,39.830502]",2.928576118,49.5575,0
515008,2013-10-30T12:05:21Z,4424,21873,"[116.314507,39.830517]",3.1344740389999997,50.645,0
515009,2013-10-30T12:05:41Z,4424,21873,"[116.319656,39.830578]",3.574233128,64.655,0
515010,2013-10-30T12:06:34Z,4424,21873,"[116.332344,39.830605]",4.657747855,63.825,0
515011,2013-10-30T12:06:46Z,4424,21873,"[116.334938,39.830624]",4.879276332,61.02,0
515012,2013-10-30T12:07:07Z,4424,21873,"[116.417458,39.924606]",,55.67,0
515274,2013-10-30T17:00:00Z,4424,21879,"[116.368721,39.899765]",0.0,25.9025,0
515275,2013-10-30T17:01:30Z,4424,21879,"[116.366119,39.899666]",0.222364906,20.51,0
515276,2013-10-30T17:03:49Z,4424,21879,"[116.363205,39.899502]",0.474432715,16.97,0
515277,2013-10-30T17:04:12Z,4424,21879,"[116.360481,39.89954]",0.7070344270000001,32.81,0
515278,2013-10-30T17:04:49Z,4424,21879,"[116.356888,39.902519]",1.17129222,27.7325,0
515279,2013-10-30T17:06:13Z,4424,21879,"[116.35672,39.904476]",1.389399094,23.5675,0
515280,2013-10-30T17:08:13Z,4424,21879,"[116.356575,39.907757]",1.7544643880000002,17.53,0
515281,2013-10-30T17:12:29Z,4424,21879,"[116.356567,39.909546]",1.9551230019999999,13.2825,0
515282,2013-10-30T17:15:49Z,4424,21879,"[116.356773,39.911366]",2.158315549,18.1675,0
515283,2013-10-30T17:18:49Z,4424,21879,"[116.356735,39.914368]",2.492407134,18.9375,0
515284,2013-10-30T17:20:12Z,4424,21879,"[116.356606,39.91721]",2.8086676010000002,24.01,0
515285,2013-10-30T17:21:36Z,4424,21879,"[116.356445,39.920177]",3.1389092689999996,18.5325,0
515286,2013-10-30T17:22:36Z,4424,21879,"[116.356346,39.922421]",3.388653922,18.7425,0
515287,2013-10-30T17:23:48Z,4424,21879,"[116.356171,39.926174]",3.8062656410000004,19.4775,0
515288,2013-10-30T17:24:24Z,4424,21879,"[116.309937,39.926407]",,22.525,0
113193,2013-10-12T16:30:00Z,4425,4841,"[116.309845,39.908936]",0.0,40.3725,1
113194,2013-10-12T16:30:56Z,4425,4841,"[116.309044,39.906342]",0.296439041,26.4825,1
113195,2013-10-12T16:32:44Z,4425,4841,"[116.310081,39.90041]",0.981724292,17.24,1
113196,2013-10-12T16:33:41Z,4425,4841,"[116.309418,39.896381]",1.4333125130000002,27.395,1
113197,2013-10-12T16:34:34Z,4425,4841,"[116.313622,39.896973]",1.797965274,25.97,1
113198,2013-10-12T16:35:29Z,4425,4841,"[116.325378,39.896938]",2.800923327,21.3025,1
113199,2013-10-12T16:37:01Z,4425,4841,"[116.345039,39.897697]",4.4803937089999994,34.8225,1
113200,2013-10-12T16:37:58Z,4425,4841,"[116.348412,39.896175]",4.814240014,28.65,1
113201,2013-10-12T16:38:53Z,4425,4841,"[116.348564,39.893616]",5.099100719,24.125,1
113202,2013-10-12T16:39:47Z,4425,4841,"[116.348679,39.887997]",5.724020587999999,32.76,1
113203,2013-10-12T16:40:41Z,4425,4841,"[116.348763,39.881199]",6.480004308,51.03,1
113204,2013-10-12T16:41:34Z,4425,4841,"[116.348961,39.874004]",7.280279556,48.4675,1
113205,2013-10-12T16:43:23Z,4425,4841,"[116.346504,39.868279]",7.950555722000001,48.8,1
113206,2013-10-12T16:44:18Z,4425,4841,"[116.351265,39.867535]",8.365244338,15.7025,1
113207,2013-10-12T16:47:01Z,4425,4841,"[116.338028,39.89753]",,44.525,1
164519,2013-10-15T21:15:00Z,4425,6894,"[116.315887,39.990108]",0.0,24.1225,0
164520,2013-10-15T21:16:25Z,4425,6894,"[116.316238,39.98605]",0.452254655,27.9,0
164521,2013-10-15T21:19:30Z,4425,6894,"[116.327095,39.985691]",1.3938229519999998,51.55,0
164522,2013-10-15T21:21:14Z,4425,6894,"[116.34996,39.986656]",3.34493719,56.5475,0
164523,2013-10-15T21:22:07Z,4425,6894,"[116.359421,39.986938]",4.151642849,59.0125,0
164524,2013-10-15T21:23:03Z,4425,6894,"[116.368851,39.987194]",4.955598519,42.46,0
164525,2013-10-15T21:23:57Z,4425,6894,"[116.376633,39.987122]",5.618685157000001,49.4725,0
164526,2013-10-15T21:24:52Z,4425,6894,"[116.380035,39.981731]",6.284575418999999,39.9825,0
164527,2013-10-15T21:26:09Z,4425,6894,"[116.380486,39.970161]",7.5717539579999995,44.07,0
164528,2013-10-15T21:27:04Z,4425,6894,"[116.379196,39.967968]",7.839255342,46.105,0
164529,2013-10-15T21:28:59Z,4425,6894,"[116.399063,39.968605]",9.533902722,48.45,0
164530,2013-10-15T21:29:52Z,4425,6894,"[116.407799,39.968864]",10.27898085,42.02,0
164531,2013-10-15T21:31:13Z,4425,6894,"[116.420502,39.969162]",11.36209034,52.4425,0
164532,2013-10-15T21:33:00Z,4425,6894,"[116.437393,39.968849]",12.80203244,34.0075,0
164533,2013-10-15T21:33:52Z,4425,6894,"[116.37455,39.950966]",,23.5725,0
281382,2013-10-20T20:00:00Z,4425,11774,"[116.296593,39.907906]",0.0,29.95,1
281383,2013-10-20T20:01:10Z,4425,11774,"[116.295021,39.909546]",0.276175407,22.235,1
281384,2013-10-20T20:04:48Z,4425,11774,"[116.290154,39.907513]",0.833594883,46.9075,1
281385,2013-10-20T20:05:42Z,4425,11774,"[116.286972,39.907516]",1.105022167,36.7475,1
281386,2013-10-20T20:06:35Z,4425,11774,"[116.283424,39.907536]",1.4076774509999999,23.785,1
281387,2013-10-20T20:07:29Z,4425,11774,"[116.280304,39.907528]",1.6738172999999998,28.4625,1
281388,2013-10-20T20:08:23Z,4425,11774,"[116.275635,39.907543]",2.072090008,28.41,1
281389,2013-10-20T20:10:11Z,4425,11774,"[116.26976,39.907471]",2.5733011880000003,44.49,1
281390,2013-10-20T20:11:07Z,4425,11774,"[116.265625,39.90749]",2.9260264119999997,17.83,1
281391,2013-10-20T20:12:55Z,4425,11774,"[116.261147,39.907478]",3.308005801,45.045,1
281392,2013-10-20T20:13:49Z,4425,11774,"[116.253944,39.907482]",3.9224277819999998,22.185,1
281393,2013-10-20T20:15:38Z,4425,11774,"[116.244469,39.907448]",4.730682688,21.58,1
281394,2013-10-20T20:17:21Z,4425,11774,"[116.234764,39.907463]",5.558529141,18.1725,1
281395,2013-10-20T20:18:14Z,4425,11774,"[116.226692,39.907448]",6.247079642,22.7925,1
281396,2013-10-20T20:19:11Z,4425,11774,"[116.445038,39.887272]",,25.1425,1
467946,2013-10-28T15:30:00Z,4425,19812,"[116.39473,39.85701]",0.0,32.44,0
467947,2013-10-28T15:30:55Z,4425,19812,"[116.40477,39.856953]",0.857074652,40.755,0
467948,2013-10-28T15:31:52Z,4425,19812,"[116.416,39.857063]",1.815786296,41.7625,0
467949,2013-10-28T15:32:49Z,4425,19812,"[116.426872,39.858166]",2.751921675,50.8775,0
467950,2013-10-28T15:33:41Z,4425,19812,"[116.438431,39.858868]",3.741701452,44.175,0
467951,2013-10-28T15:34:36Z,4425,19812,"[116.448151,39.85907]",4.571716274,49.38,0
467952,2013-10-28T15:35:28Z,4425,19812,"[116.455605,39.861469]",5.261649426,43.5375,0
467953,2013-10-28T15:36:22Z,4425,19812,"[116.46463,39.854675]",6.340674878,70.7225,0
467954,2013-10-28T15:37:15Z,4425,19812,"[116.474205,39.846134]",7.593779898999999,70.8325,0
467955,2013-10-28T15:38:08Z,4425,19812,"[116.482735,39.837933]",8.760878052,67.3325,0
467956,2013-10-28T15:39:02Z,4425,19812,"[116.488815,39.832241]",9.579525383,61.855,0
467957,2013-10-28T15:39:55Z,4425,19812,"[116.492332,39.829018]",10.04713274,67.5675,0
467958,2013-10-28T15:40:50Z,4425,19812,"[116.497078,39.825115]",10.640977900000001,61.7925,0
467959,2013-10-28T15:41:45Z,4425,19812,"[116.500778,39.822372]",11.0801774,58.48,0
467960,2013-10-28T15:43:01Z,4425,19812,"[116.268349,39.924072]",,47.25,0
493828,2013-10-29T18:45:00Z,4425,20943,"[116.318611,40.009392]",0.0,24.885,0
493829,2013-10-29T18:46:09Z,4425,20943,"[116.315041,40.004738]",0.6434766820000001,14.445,0
493830,2013-10-29T18:47:03Z,4425,20943,"[116.315018,40.000149]",1.1537854379999999,19.93,0
493831,2013-10-29T18:49:14Z,4425,20943,"[116.315674,39.992081]",2.052700288,14.08,0
493832,2013-10-29T18:50:07Z,4425,20943,"[116.316124,39.98608]",2.7211226589999997,21.1,0
493833,2013-10-29T18:54:10Z,4425,20943,"[116.3162,39.984039]",2.948197763,20.4825,0
493834,2013-10-29T18:54:59Z,4425,20943,"[116.316551,39.980995]",3.2880146710000004,19.1275,0
493835,2013-10-29T18:57:40Z,4425,20943,"[116.317352,39.976311]",3.8138028489999996,15.2875,0
493836,2013-10-29T19:00:24Z,4425,20943,"[116.31881,39.972694]",4.234772775,21.02,0
493837,2013-10-29T19:01:18Z,4425,20943,"[116.320763,39.967525]",4.833187083,16.325,0
493838,2013-10-29T19:02:15Z,4425,20943,"[116.316254,39.965443]",5.281830865,22.895,0
493839,2013-10-29T19:03:08Z,4425,20943,"[116.308228,39.960613]",6.151561693,30.7725,0
493840,2013-10-29T19:04:01Z,4425,20943,"[116.30954,39.951595]",7.1605961129999995,33.76,0
493841,2013-10-29T19:04:56Z,4425,20943,"[116.309769,39.948605]",7.49366205,33.7825,0
493842,2013-10-29T19:06:44Z,4425,20943,"[116.282913,39.858528]",,19.3925,0
515754,2013-10-30T14:30:00Z,4425,21902,"[116.383461,39.990631]",0.0,22.0,0
515755,2013-10-30T14:31:41Z,4425,21902,"[116.382225,39.988003]",0.477451245,42.7625,0
515756,2013-10-30T14:32:34Z,4425,21902,"[116.377533,39.988583]",0.882379722,39.79,0
515757,2013-10-30T14:33:30Z,4425,21902,"[116.379784,39.982742]",1.559633909,44.9125,0
515758,2013-10-30T14:34:23Z,4425,21902,"[116.380348,39.980892]",1.770895816,51.265,0
515759,2013-10-30T14:35:16Z,4425,21902,"[116.380981,39.978661]",2.024782771,51.7475,0
515760,2013-10-30T14:36:13Z,4425,21902,"[116.381317,39.976292]",2.289771162,39.425,0
515761,2013-10-30T14:37:09Z,4425,21902,"[116.38102,39.973629]",2.5869811080000003,49.665,0
515762,2013-10-30T14:38:02Z,4425,21902,"[116.38015,39.96645]",3.3887343999999997,49.735,0
515763,2013-10-30T14:38:56Z,4425,21902,"[116.37928,39.958305]",4.297503272,34.4825,0
515764,2013-10-30T14:39:46Z,4425,21902,"[116.37928,39.955791]",4.577064561,32.3275,0
515765,2013-10-30T14:41:35Z,4425,21902,"[116.379402,39.953407]",4.846067905,27.635,0
515766,2013-10-30T14:43:25Z,4425,21902,"[116.379646,39.953735]",5.178769488,27.635,0
515767,2013-10-30T14:45:11Z,4425,21902,"[116.381813,39.95499]",5.532787452999999,14.4275,0
515768,2013-10-30T14:47:01Z,4425,21902,"[116.479065,39.979996]",,21.055,0
17555,2013-10-08T11:15:00Z,4427,771,"[116.329018,39.905426]",0.0,31.1575,0
17556,2013-10-08T11:15:24Z,4427,771,"[116.329002,39.907261]",0.20405984100000002,53.28,0
17557,2013-10-08T11:15:47Z,4427,771,"[116.332809,39.907288]",0.52883161,50.2025,0
17558,2013-10-08T11:16:35Z,4427,771,"[116.329208,39.907692]",1.026083403,53.28,0
17559,2013-10-08T11:17:00Z,4427,771,"[116.328918,39.909931]",1.276290008,23.935,0
17560,2013-10-08T11:18:26Z,4427,771,"[116.325653,39.911102]",1.651892335,32.085,0
17561,2013-10-08T11:19:11Z,4427,771,"[116.320892,39.910736]",2.0615878640000003,21.48,0
17562,2013-10-08T11:20:11Z,4427,771,"[116.321037,39.908119]",2.370584922,26.7825,0
17563,2013-10-08T11:20:37Z,4427,771,"[116.322418,39.907421]",2.594581641,26.7825,0
17564,2013-10-08T11:20:59Z,4427,771,"[116.325928,39.907364]",2.8941671319999998,36.7925,0
17565,2013-10-08T11:22:23Z,4427,771,"[116.335129,39.9091]",3.7024043289999997,41.22,0
17566,2013-10-08T11:22:56Z,4427,771,"[116.335052,39.91066]",3.921748023,33.08,0
17567,2013-10-08T11:23:20Z,4427,771,"[116.334518,39.913048]",4.192019167,36.265,0
17568,2013-10-08T11:24:27Z,4427,771,"[116.334587,39.915588]",4.474609623,48.075,0
17569,2013-10-08T11:24:57Z,4427,771,"[116.489319,39.990185]",,33.0325,0
18005,2013-10-08T18:30:00Z,4427,784,"[116.379532,39.955765]",0.0,40.1225,0
18006,2013-10-08T18:30:25Z,4427,784,"[116.379509,39.957676]",0.213072536,35.9425,0
18007,2013-10-08T18:32:11Z,4427,784,"[116.379791,39.962193]",0.716491317,30.945,0
18008,2013-10-08T18:32:36Z,4427,784,"[116.380173,39.965202]",1.052693842,31.8525,0
18009,2013-10-08T18:33:01Z,4427,784,"[116.380592,39.968872]",1.4623637390000002,21.62,0
