geo_id,type,coordinates,highway
38830,Point,"[116.3318225, 39.9774971]",6
38831,Point,"[116.3318804, 39.9778522]",6
38832,Point,"[116.3319351, 39.9781432]",6
38833,Point,"[116.4033558, 39.9222133]",6
38834,Point,"[116.4034034, 39.9217869]",6
38835,Point,"[116.4035204, 39.9216148]",6
38836,Point,"[116.4047257, 39.9222086]",8
38837,Point,"[116.4047108, 39.9226125]",8
38838,Point,"[116.2978384, 39.8807122]",10
38839,Point,"[116.2977753, 39.8806904]",10
38840,Point,"[116.2987958, 39.8828263]",10
38841,Point,"[116.3054955, 39.8754659]",12
38842,Point,"[116.4978195, 39.9867323]",10
38843,Point,"[116.4962337, 39.9706367]",10
38844,Point,"[116.4953278, 39.9706433]",10
38845,Point,"[116.4180206, 39.9094194]",6
38846,Point,"[116.4179936, 39.9113964]",6
38847,Point,"[116.2952302, 39.9777399]",6
38848,Point,"[116.294912, 39.9782777]",10
38849,Point,"[116.2938446, 39.9823511]",10
38850,Point,"[116.293737, 39.9820566]",10
38851,Point,"[116.2947307, 39.9829067]",10
38852,Point,"[116.2955117, 39.9736549]",6
38853,Point,"[116.2956295, 39.973682]",6
38854,Point,"[116.2956231, 39.9738436]",6
38855,Point,"[116.295584, 39.9742771]",6
38856,Point,"[116.2954886, 39.9748857]",6
38857,Point,"[116.2953657, 39.9762959]",6
38858,Point,"[116.373079, 39.9178253]",6
38859,Point,"[116.3715425, 39.9175241]",6
38860,Point,"[116.4554541, 39.8863794]",10
38861,Point,"[116.4595575, 39.8831257]",6
38862,Point,"[116.4595626, 39.8832532]",6
38863,Point,"[116.4578471, 39.8831328]",8
38864,Point,"[116.4575358, 39.8831337]",8
38865,Point,"[116.4572019, 39.8831346]",8
38866,Point,"[116.4616007, 39.8805593]",10
38867,Point,"[116.463613, 39.8830063]",8
38868,Point,"[116.4651313, 39.8830101]",8
38869,Point,"[116.4652061, 39.8830103]",8
38870,Point,"[116.4596165, 39.884604]",6
38871,Point,"[116.4619916, 39.8902161]",6
38872,Point,"[116.4940685, 39.9069136]",2
38873,Point,"[116.4911877, 39.9068804]",2
38874,Point,"[116.435154, 39.9057432]",0
38875,Point,"[116.4351151, 39.9058389]",0
38876,Point,"[116.4350686, 39.905916]",0
38877,Point,"[116.4349876, 39.9059918]",0
38878,Point,"[116.4349118, 39.9060397]",0
38879,Point,"[116.4348813, 39.9060684]",0
38880,Point,"[116.4348582, 39.9060942]",0
38881,Point,"[116.4350233, 39.9057231]",0
38882,Point,"[116.4347604, 39.905717]",0
38883,Point,"[116.4347606, 39.9060982]",0
38884,Point,"[116.4497963, 39.9066218]",8
38885,Point,"[116.4495704, 39.9053372]",8
38886,Point,"[116.4744029, 39.9067181]",10
38887,Point,"[116.4750047, 39.9067163]",10
38888,Point,"[116.4576778, 39.9067603]",10
38889,Point,"[116.4579567, 39.9067621]",10
38890,Point,"[116.4589352, 39.9067686]",10
38891,Point,"[116.4725356, 39.9070604]",11
38892,Point,"[116.4566626, 39.9073099]",10
38893,Point,"[116.4443868, 39.9073784]",6
38894,Point,"[116.4443871, 39.907502]",6
38895,Point,"[116.4443888, 39.9081735]",6
38896,Point,"[116.4440845, 39.9073626]",8
38897,Point,"[116.3736799, 39.90583]",4
38898,Point,"[116.3730706, 39.9058349]",4
38899,Point,"[116.3726894, 39.905838]",4
38900,Point,"[116.3720116, 39.9058434]",4
38901,Point,"[116.3745143, 39.9060279]",6
38902,Point,"[116.3745324, 39.9065456]",6
38903,Point,"[116.3507429, 39.9059092]",4
38904,Point,"[116.3500849, 39.9059078]",4
38905,Point,"[116.4885153, 39.9917654]",11
38906,Point,"[116.4839155, 39.987646]",8
38907,Point,"[116.4926044, 39.9954879]",0
38908,Point,"[116.4937222, 39.9956773]",0
38909,Point,"[116.4941873, 39.9960886]",0
38910,Point,"[116.3010626, 39.9694091]",6
38911,Point,"[116.3012706, 39.9694226]",6
38912,Point,"[116.3014009, 39.9694311]",6
38913,Point,"[116.3022015, 39.969483]",6
38914,Point,"[116.300746, 39.9703953]",10
38915,Point,"[116.2950632, 39.979505]",6
38916,Point,"[116.2947848, 39.9823521]",6
38917,Point,"[116.2947677, 39.9826377]",6
38918,Point,"[116.2947675, 39.982808]",6
38919,Point,"[116.2948079, 39.9829189]",6
38920,Point,"[116.2976487, 39.9796979]",6
38921,Point,"[116.3032553, 39.9810336]",11
38922,Point,"[116.3033604, 39.9808064]",11
38923,Point,"[116.3076282, 39.9824775]",10
38924,Point,"[116.2815383, 39.975541]",10
38925,Point,"[116.2825875, 39.9765386]",10
38926,Point,"[116.2830571, 39.9769991]",10
38927,Point,"[116.284264, 39.9782257]",10
38928,Point,"[116.2861652, 39.9801141]",10
38929,Point,"[116.2821321, 39.9762944]",12
38930,Point,"[116.2862705, 39.9804655]",12
38931,Point,"[116.2865723, 39.9807255]",12
38932,Point,"[116.280931, 39.9754976]",12
38933,Point,"[116.2794416, 39.9742931]",12
38934,Point,"[116.2779398, 39.9733478]",12
38935,Point,"[116.2775109, 39.9731053]",12
38936,Point,"[116.2761795, 39.9724388]",12
38937,Point,"[116.4553174, 39.9180149]",11
38938,Point,"[116.4553042, 39.9193398]",11
38939,Point,"[116.3333484, 39.8885419]",4
38940,Point,"[116.3332403, 39.8885439]",4
38941,Point,"[116.3202886, 39.8886744]",11
38942,Point,"[116.3218759, 39.8885755]",4
38943,Point,"[116.3221473, 39.8885843]",4
38944,Point,"[116.3224562, 39.8885882]",4
38945,Point,"[116.3241289, 39.8886091]",4
38946,Point,"[116.3246591, 39.8885846]",4
38947,Point,"[116.3249909, 39.8885761]",4
38948,Point,"[116.3274714, 39.8885127]",4
38949,Point,"[116.3287665, 39.8885155]",4
38950,Point,"[116.3202584, 39.8888039]",10
38951,Point,"[116.3240551, 39.8888249]",5
38952,Point,"[116.3227432, 39.8887181]",4
38953,Point,"[116.3224593, 39.8887175]",4
38954,Point,"[116.3222084, 39.888718]",4
38955,Point,"[116.3200881, 39.8894746]",10
38956,Point,"[116.3199956, 39.8898464]",10
38957,Point,"[116.3364559, 39.8905513]",10
38958,Point,"[116.3366404, 39.8902958]",10
38959,Point,"[116.3364351, 39.8909372]",10
38960,Point,"[116.336267, 39.8913262]",10
38961,Point,"[116.3361248, 39.8916369]",10
38962,Point,"[116.3360095, 39.8919086]",10
38963,Point,"[116.3359317, 39.8921432]",10
38964,Point,"[116.3359424, 39.892349]",10
38965,Point,"[116.3359735, 39.8925438]",10
38966,Point,"[116.3361593, 39.8928916]",10
38967,Point,"[116.3363475, 39.8932771]",10
38968,Point,"[116.3363747, 39.893378]",10
38969,Point,"[116.3364419, 39.8936279]",10
38970,Point,"[116.3364528, 39.8938357]",10
38971,Point,"[116.3363148, 39.895697]",10
38972,Point,"[116.4122836, 39.8992997]",4
38973,Point,"[116.4120703, 39.8991756]",10
38974,Point,"[116.4107966, 39.8995326]",5
38975,Point,"[116.4221966, 39.8444716]",10
38976,Point,"[116.419854, 39.8444729]",4
38977,Point,"[116.4221773, 39.844441]",10
38978,Point,"[116.4221624, 39.8425404]",10
38979,Point,"[116.4331242, 39.8696839]",9
38980,Point,"[116.4330055, 39.8696453]",9
38981,Point,"[116.4328906, 39.8695841]",9
38982,Point,"[116.4332922, 39.8708374]",10
38983,Point,"[116.4332629, 39.8703798]",10
38984,Point,"[116.43352, 39.8731139]",10
38985,Point,"[116.4335456, 39.8735132]",10
38986,Point,"[116.4335493, 39.87385]",10
38987,Point,"[116.431546, 39.8711028]",10
38988,Point,"[116.4283157, 39.8734708]",6
38989,Point,"[116.4286705, 39.8734809]",6
38990,Point,"[116.4287873, 39.8734951]",6
38991,Point,"[116.4288801, 39.8735345]",6
38992,Point,"[116.4289336, 39.8735881]",6
38993,Point,"[116.4293317, 39.8741465]",6
38994,Point,"[116.4294004, 39.8741943]",6
38995,Point,"[116.4295937, 39.8742504]",6
38996,Point,"[116.4297771, 39.8743467]",6
38997,Point,"[116.4299103, 39.8744649]",6
38998,Point,"[116.4301083, 39.874577]",6
38999,Point,"[116.4303233, 39.8746122]",6
39000,Point,"[116.430617, 39.8746181]",6
39001,Point,"[116.4309617, 39.8746122]",6
39002,Point,"[116.4312227, 39.8745802]",6
39003,Point,"[116.4314419, 39.8745956]",6
39004,Point,"[116.4316534, 39.8746323]",6
39005,Point,"[116.4318912, 39.874714]",6
39006,Point,"[116.4320965, 39.8748017]",6
39007,Point,"[116.4322617, 39.8748859]",6
39008,Point,"[116.432359, 39.8749664]",6
39009,Point,"[116.4324285, 39.8750612]",6
39010,Point,"[116.4324998, 39.8751469]",6
39011,Point,"[116.4326293, 39.8753462]",10
39012,Point,"[116.4313683, 39.8765088]",10
39013,Point,"[116.4289962, 39.878701]",10
39014,Point,"[116.4285936, 39.8790919]",10
39015,Point,"[116.4285237, 39.8790425]",10
39016,Point,"[116.4289451, 39.8786577]",10
39017,Point,"[116.4318894, 39.875936]",10
39018,Point,"[116.432567, 39.8753116]",10
39019,Point,"[116.4206743, 39.8796368]",10
39020,Point,"[116.4214724, 39.8796596]",10
39021,Point,"[116.4207489, 39.8782033]",6
39022,Point,"[116.420772, 39.8778533]",6
39023,Point,"[116.4181436, 39.8796349]",10
39024,Point,"[116.4215166, 39.8779325]",6
39025,Point,"[116.4215499, 39.8777944]",6
39026,Point,"[116.4216522, 39.8775914]",6
39027,Point,"[116.4216887, 39.8775543]",6
39028,Point,"[116.4248529, 39.8797565]",10
39029,Point,"[116.4188574, 39.8807947]",6
39030,Point,"[116.4149075, 39.9871737]",10
39031,Point,"[116.4151554, 39.9871802]",10
39032,Point,"[116.4170842, 39.9874056]",12
39033,Point,"[116.4186384, 39.9874324]",12
39034,Point,"[116.3370695, 39.9877397]",0
39035,Point,"[116.3371909, 39.9874865]",0
39036,Point,"[116.3379117, 39.9875155]",0
39037,Point,"[116.3379079, 39.9877626]",0
39038,Point,"[116.3199501, 39.8465821]",10
39039,Point,"[116.3365221, 39.8886142]",10
39040,Point,"[116.3365019, 39.8881815]",10
39041,Point,"[116.3364996, 39.8881162]",10
39042,Point,"[116.3357983, 39.8887511]",11
39043,Point,"[116.3355738, 39.8887651]",11
39044,Point,"[116.3350892, 39.8888253]",11
39045,Point,"[116.4800114, 39.8978427]",6
39046,Point,"[116.4828846, 39.8978573]",6
39047,Point,"[116.4775208, 39.8978212]",6
39048,Point,"[116.4735652, 39.8977771]",6
39049,Point,"[116.4800469, 39.8962697]",6
39050,Point,"[116.3360978, 39.9500738]",6
39051,Point,"[116.3348423, 39.9512569]",6
39052,Point,"[116.3350753, 39.9505127]",6
39053,Point,"[116.2664911, 39.9133398]",6
39054,Point,"[116.2673532, 39.9133565]",6
39055,Point,"[116.267483, 39.913362]",6
39056,Point,"[116.2673531, 39.9140829]",6
39057,Point,"[116.2673848, 39.9144984]",6
39058,Point,"[116.267448, 39.9148563]",6
39059,Point,"[116.2675232, 39.9152991]",6
39060,Point,"[116.2675825, 39.9156813]",6
39061,Point,"[116.2676141, 39.9159785]",6
39062,Point,"[116.2676378, 39.9162363]",6
39063,Point,"[116.3672338, 39.9790461]",6
39064,Point,"[116.3687518, 39.9790823]",6
39065,Point,"[116.3671779, 39.9805704]",6
39066,Point,"[116.4493001, 39.9487227]",10
39067,Point,"[116.4507436, 39.9489639]",6
39068,Point,"[116.4507122, 39.9472575]",6
39069,Point,"[116.4690653, 39.9880219]",8
39070,Point,"[116.4733989, 39.8977752]",6
39071,Point,"[116.4266517, 39.907332]",5
39072,Point,"[116.274453, 39.8635886]",10
39073,Point,"[116.2741092, 39.8641576]",10
39074,Point,"[116.2750743, 39.8635968]",10
39075,Point,"[116.2736359, 39.8641351]",10
39076,Point,"[116.2709457, 39.8641552]",10
39077,Point,"[116.2691077, 39.9316252]",10
39078,Point,"[116.2690625, 39.9319864]",10
39079,Point,"[116.2689232, 39.932943]",10
39080,Point,"[116.2688493, 39.9335248]",10
39081,Point,"[116.2686638, 39.9352361]",10
39082,Point,"[116.2686421, 39.9354625]",10
39083,Point,"[116.2728398, 39.9310702]",4
39084,Point,"[116.2750219, 39.9311602]",4
39085,Point,"[116.2757679, 39.9311699]",4
39086,Point,"[116.2766979, 39.931142]",4
39087,Point,"[116.2774057, 39.9310704]",4
39088,Point,"[116.4931154, 39.9070183]",8
39089,Point,"[116.4926652, 39.9070153]",8
39090,Point,"[116.4924079, 39.9070178]",8
39091,Point,"[116.4919047, 39.9070227]",8
39092,Point,"[116.4945605, 39.9069986]",9
39093,Point,"[116.4982456, 39.9069926]",3
39094,Point,"[116.4976071, 39.9068797]",3
39095,Point,"[116.4977115, 39.9070267]",8
39096,Point,"[116.4946866, 39.9071172]",8
39097,Point,"[116.4975151, 39.9053467]",10
39098,Point,"[116.4968014, 39.9051645]",10
39099,Point,"[116.4964583, 39.9051247]",10
39100,Point,"[116.4960712, 39.9050763]",10
39101,Point,"[116.4956575, 39.9050477]",10
39102,Point,"[116.4947426, 39.9050452]",10
39103,Point,"[116.2539842, 39.9059574]",10
39104,Point,"[116.2539818, 39.9061478]",10
39105,Point,"[116.2632009, 39.9314391]",0
39106,Point,"[116.2634556, 39.9306816]",0
39107,Point,"[116.2636541, 39.930332]",0
39108,Point,"[116.2639867, 39.92997]",0
39109,Point,"[116.2642388, 39.9297273]",0
39110,Point,"[116.2651776, 39.9291802]",0
39111,Point,"[116.2659501, 39.9287564]",0
39112,Point,"[116.2662473, 39.9285121]",0
39113,Point,"[116.2664275, 39.9282916]",0
39114,Point,"[116.266567, 39.9279502]",0
39115,Point,"[116.2666153, 39.927654]",0
39116,Point,"[116.2631988, 39.9315872]",0
39117,Point,"[116.2631968, 39.9318002]",0
39118,Point,"[116.2631344, 39.9319916]",0
39119,Point,"[116.2631335, 39.9315346]",0
39120,Point,"[116.2630367, 39.9315739]",0
39121,Point,"[116.262893, 39.931635]",0
39122,Point,"[116.262782, 39.931706]",0
39123,Point,"[116.2626954, 39.9317805]",0
39124,Point,"[116.2626561, 39.9318379]",0
39125,Point,"[116.2626469, 39.9318999]",0
39126,Point,"[116.2626831, 39.9319354]",0
39127,Point,"[116.262971, 39.9319956]",0
39128,Point,"[116.2630193, 39.9320481]",0
39129,Point,"[116.3534673, 39.926925]",6
39130,Point,"[116.3534624, 39.9269774]",6
39131,Point,"[116.35339, 39.9277483]",6
39132,Point,"[116.3533141, 39.9280285]",6
39133,Point,"[116.3532657, 39.9284371]",6
39134,Point,"[116.3532876, 39.9286857]",6
39135,Point,"[116.3530682, 39.9308407]",6
39136,Point,"[116.3450169, 39.942791]",10
39137,Point,"[116.3440557, 39.9430706]",10
39138,Point,"[116.3439109, 39.9431121]",11
39139,Point,"[116.3421832, 39.9436748]",10
39140,Point,"[116.3414659, 39.9439174]",10
39141,Point,"[116.3413171, 39.9439682]",10
39142,Point,"[116.3413282, 39.9436776]",8
39143,Point,"[116.338386, 39.9445493]",10
39144,Point,"[116.338995, 39.9443505]",10
39145,Point,"[116.3405023, 39.9438584]",10
39146,Point,"[116.3412853, 39.9436028]",10
39147,Point,"[116.3433573, 39.9429264]",10
39148,Point,"[116.3355855, 39.946523]",10
39149,Point,"[116.3357407, 39.9466845]",8
39150,Point,"[116.335947, 39.9466975]",10
39151,Point,"[116.3389004, 39.9476559]",10
39152,Point,"[116.4336963, 39.9324882]",10
39153,Point,"[116.4245859, 39.8914825]",6
39154,Point,"[116.4247307, 39.8913673]",6
39155,Point,"[116.4245854, 39.8912839]",6
39156,Point,"[116.4244464, 39.8913879]",6
39157,Point,"[116.4246207, 39.8899392]",6
39158,Point,"[116.4235881, 39.8899308]",6
39159,Point,"[116.4230992, 39.8906842]",6
39160,Point,"[116.4246119, 39.8906805]",6
39161,Point,"[116.304838, 39.9406858]",12
39162,Point,"[116.3033287, 39.9412602]",12
39163,Point,"[116.3027428, 39.9414967]",12
39164,Point,"[116.2959256, 39.9716999]",10
39165,Point,"[116.2960694, 39.9715669]",10
39166,Point,"[116.2962302, 39.9714088]",10
39167,Point,"[116.4571471, 39.8620093]",4
39168,Point,"[116.4575325, 39.8617001]",4
39169,Point,"[116.4553107, 39.8642637]",10
39170,Point,"[116.4554069, 39.8649637]",10
39171,Point,"[116.4536146, 39.8653786]",10
39172,Point,"[116.4540443, 39.8657588]",10
39173,Point,"[116.4568645, 39.8700699]",4
39174,Point,"[116.4552846, 39.8700765]",4
39175,Point,"[116.455231, 39.8700767]",4
39176,Point,"[116.4571877, 39.8832508]",6
39177,Point,"[116.4236264, 39.8103649]",10
39178,Point,"[116.4231137, 39.8075042]",10
39179,Point,"[116.4231464, 39.8032608]",10
39180,Point,"[116.4152389, 39.8352386]",10
39181,Point,"[116.4155959, 39.8343798]",10
39182,Point,"[116.4158617, 39.8338863]",10
39183,Point,"[116.4159368, 39.8336336]",10
39184,Point,"[116.4160051, 39.8335035]",10
39185,Point,"[116.4162261, 39.833129]",10
39186,Point,"[116.4164486, 39.8327924]",10
39187,Point,"[116.4165112, 39.832695]",10
39188,Point,"[116.4157221, 39.8358272]",10
39189,Point,"[116.4156977, 39.8365275]",10
39190,Point,"[116.3071603, 39.8432539]",10
39191,Point,"[116.2743593, 39.9398234]",10
39192,Point,"[116.2744601, 39.9398224]",10
39193,Point,"[116.2743422, 39.9411748]",6
39194,Point,"[116.2739442, 39.9442496]",6
39195,Point,"[116.4302075, 39.915831]",6
39196,Point,"[116.3571639, 39.8104558]",0
39197,Point,"[116.3556236, 39.8094683]",6
39198,Point,"[116.3558874, 39.8094674]",6
39199,Point,"[116.3558766, 39.8085546]",6
39200,Point,"[116.3559034, 39.8079674]",6
39201,Point,"[116.3559973, 39.8079571]",6
39202,Point,"[116.3571229, 39.8079651]",6
39203,Point,"[116.3556662, 39.8115657]",6
39204,Point,"[116.3556108, 39.8138931]",6
39205,Point,"[116.3593408, 39.8105625]",0
39206,Point,"[116.3244786, 39.8135099]",6
39207,Point,"[116.3254021, 39.817209]",0
39208,Point,"[116.3268183, 39.8175799]",0
39209,Point,"[116.3276083, 39.8179785]",0
39210,Point,"[116.3248779, 39.8179941]",6
39211,Point,"[116.3249734, 39.8187143]",6
39212,Point,"[116.3251383, 39.8193212]",6
39213,Point,"[116.3249306, 39.8226272]",10
39214,Point,"[116.3247172, 39.8227096]",10
39215,Point,"[116.322527, 39.824808]",10
39216,Point,"[116.4414553, 39.9163457]",0
39217,Point,"[116.440421, 39.9155873]",0
39218,Point,"[116.4273233, 39.9731119]",2
39219,Point,"[116.4271746, 39.9728919]",2
39220,Point,"[116.4269462, 39.9725464]",2
39221,Point,"[116.4289607, 39.9741351]",3
39222,Point,"[116.4293444, 39.9751471]",2
39223,Point,"[116.42969, 39.9756606]",2
39224,Point,"[116.375615, 39.9989674]",6
39225,Point,"[116.3755619, 39.9999208]",6
39226,Point,"[116.3755983, 39.998399]",6
39227,Point,"[116.3757117, 39.9982269]",6
39228,Point,"[116.3754916, 39.9990106]",6
39229,Point,"[116.3752716, 39.9990517]",6
39230,Point,"[116.3749927, 39.9989859]",6
39231,Point,"[116.3747092, 39.998899]",6
39232,Point,"[116.3745689, 39.9988298]",6
39233,Point,"[116.3744141, 39.9988291]",6
39234,Point,"[116.3742741, 39.9988292]",6
39235,Point,"[116.4618132, 39.8298954]",10
39236,Point,"[116.4614697, 39.8298201]",10
39237,Point,"[116.4647313, 39.8301734]",10
39238,Point,"[116.4619071, 39.8306693]",10
39239,Point,"[116.4619438, 39.8309251]",10
39240,Point,"[116.4619089, 39.8312165]",10
39241,Point,"[116.4619073, 39.8313936]",10
39242,Point,"[116.4619185, 39.8315025]",10
39243,Point,"[116.4619666, 39.831971]",10
39244,Point,"[116.4619551, 39.8335054]",10
39245,Point,"[116.4618932, 39.8336814]",10
39246,Point,"[116.4623496, 39.834146]",10
39247,Point,"[116.4647955, 39.8298538]",6
39248,Point,"[116.4694891, 39.830509]",10
39249,Point,"[116.4700836, 39.8303281]",10
39250,Point,"[116.4701629, 39.830033]",10
39251,Point,"[116.4702678, 39.829741]",10
39252,Point,"[116.4704045, 39.8294232]",10
39253,Point,"[116.4705678, 39.8291228]",10
39254,Point,"[116.4721145, 39.8270606]",10
39255,Point,"[116.4738453, 39.8250302]",10
39256,Point,"[116.4740236, 39.8249683]",10
39257,Point,"[116.4566856, 39.8257008]",6
39258,Point,"[116.4615689, 39.8258094]",10
39259,Point,"[116.4616129, 39.8262997]",10
39260,Point,"[116.4616413, 39.826813]",10
39261,Point,"[116.4616136, 39.8273981]",10
39262,Point,"[116.4615388, 39.8291166]",10
39263,Point,"[116.4615911, 39.8278715]",10
39264,Point,"[116.4570128, 39.82948]",6
39265,Point,"[116.4568711, 39.8294232]",6
39266,Point,"[116.4568341, 39.8293475]",6
39267,Point,"[116.4570559, 39.8275871]",6
39268,Point,"[116.4429268, 39.8273579]",6
39269,Point,"[116.4432862, 39.8281324]",6
39270,Point,"[116.4434311, 39.8282519]",6
39271,Point,"[116.4435813, 39.8282848]",6
39272,Point,"[116.4439139, 39.828429]",6
39273,Point,"[116.4444181, 39.8285238]",6
39274,Point,"[116.4461129, 39.8286106]",6
39275,Point,"[116.4496987, 39.8287944]",6
39276,Point,"[116.4496021, 39.829124]",1
39277,Point,"[116.4494143, 39.8293712]",1
39278,Point,"[116.4491837, 39.8297255]",1
39279,Point,"[116.4490414, 39.8299346]",1
39280,Point,"[116.4490066, 39.8299788]",1
39281,Point,"[116.4488262, 39.8301065]",1
39282,Point,"[116.4487089, 39.8302507]",1
39283,Point,"[116.4486638, 39.8306936]",1
39284,Point,"[116.448332, 39.8307686]",1
39285,Point,"[116.4482127, 39.830883]",1
39286,Point,"[116.449863, 39.8288204]",6
39287,Point,"[116.4502227, 39.8262731]",6
39288,Point,"[116.4483243, 39.8311779]",8
39289,Point,"[116.459995, 39.8235984]",8
39290,Point,"[116.4610805, 39.8236395]",8
39291,Point,"[116.4863041, 39.8242054]",10
39292,Point,"[116.4864245, 39.8241924]",10
39293,Point,"[116.486543, 39.8241636]",10
39294,Point,"[116.4866634, 39.8241173]",10
39295,Point,"[116.4867668, 39.8240668]",10
39296,Point,"[116.4868684, 39.8239916]",10
39297,Point,"[116.4869361, 39.8239035]",10
39298,Point,"[116.4869643, 39.8238082]",10
39299,Point,"[116.4869341, 39.8221546]",10
39300,Point,"[116.4911542, 39.8216745]",10
39301,Point,"[116.4939884, 39.821352]",10
39302,Point,"[116.4941793, 39.8213371]",10
39303,Point,"[116.4792609, 39.8257716]",1
39304,Point,"[116.4793306, 39.8263936]",1
39305,Point,"[116.4792663, 39.8265131]",1
39306,Point,"[116.4776194, 39.8266903]",1
39307,Point,"[116.4773243, 39.8267768]",1
39308,Point,"[116.4773565, 39.8284824]",1
39309,Point,"[116.4773351, 39.8290877]",1
39310,Point,"[116.477201, 39.8298375]",1
39311,Point,"[116.4771688, 39.8301094]",1
39312,Point,"[116.4770947, 39.8301168]",1
39313,Point,"[116.4745724, 39.8298746]",1
39314,Point,"[116.4741604, 39.8295895]",1
39315,Point,"[116.4739823, 39.8294832]",1
39316,Point,"[116.4721048, 39.8293226]",1
39317,Point,"[116.4713108, 39.8292773]",1
39318,Point,"[116.4709997, 39.8292937]",1
39319,Point,"[116.4705751, 39.829497]",8
39320,Point,"[116.4704448, 39.8297864]",8
39321,Point,"[116.4703485, 39.8300531]",8
39322,Point,"[116.4702665, 39.8303333]",8
39323,Point,"[116.4701223, 39.8313593]",8
39324,Point,"[116.470002, 39.8323444]",8
39325,Point,"[116.4699011, 39.8328019]",8
39326,Point,"[116.4697575, 39.833237]",8
39327,Point,"[116.4695848, 39.8336349]",8
39328,Point,"[116.4693597, 39.8340224]",8
39329,Point,"[116.4690375, 39.8344814]",8
39330,Point,"[116.4686863, 39.8348867]",8
39331,Point,"[116.3781837, 39.9999187]",6
39332,Point,"[116.378184, 39.9996106]",6
39333,Point,"[116.3782529, 39.9995465]",6
39334,Point,"[116.3784094, 39.9993805]",6
39335,Point,"[116.378513, 39.9992568]",6
39336,Point,"[116.3786847, 39.999039]",6
39337,Point,"[116.3787591, 39.9989647]",6
39338,Point,"[116.37886, 39.998723]",6
39339,Point,"[116.3788658, 39.9986401]",6
39340,Point,"[116.3788877, 39.9983276]",6
39341,Point,"[116.3788922, 39.9982627]",6
39342,Point,"[116.3787827, 39.9978296]",6
39343,Point,"[116.3786391, 39.9972505]",6
39344,Point,"[116.3786304, 39.9972156]",6
39345,Point,"[116.3786003, 39.9969173]",6
39346,Point,"[116.3785761, 39.9965833]",6
39347,Point,"[116.3785788, 39.9964023]",6
39348,Point,"[116.3761998, 39.9963604]",6
39349,Point,"[116.3761458, 39.9971859]",6
39350,Point,"[116.3763604, 39.9976133]",6
39351,Point,"[116.3760064, 39.9978681]",6
39352,Point,"[116.375824, 39.9980571]",6
39353,Point,"[116.3745474, 39.998049]",6
39354,Point,"[116.3749283, 39.9980777]",6
39355,Point,"[116.3753628, 39.9981394]",6
39356,Point,"[116.3753628, 39.9973997]",6
39357,Point,"[116.3752882, 39.9973154]",6
39358,Point,"[116.3752287, 39.9972229]",6
39359,Point,"[116.3742997, 39.9999008]",6
39360,Point,"[116.3694285, 39.9956638]",6
39361,Point,"[116.3703792, 39.9958104]",6
39362,Point,"[116.3721285, 39.9959291]",6
39363,Point,"[116.3681425, 39.9956203]",6
39364,Point,"[116.3679386, 39.9961093]",6
39365,Point,"[116.3677992, 39.9964545]",6
39366,Point,"[116.3676919, 39.9967176]",6
39367,Point,"[116.3677584, 39.9968645]",6
39368,Point,"[116.3678957, 39.9969436]",6
39369,Point,"[116.3680996, 39.9969847]",6
39370,Point,"[116.3684965, 39.996997]",6
39371,Point,"[116.3689308, 39.9970258]",6
39372,Point,"[116.3693385, 39.9970586]",6
39373,Point,"[116.3697998, 39.9970751]",6
39374,Point,"[116.3700359, 39.9971039]",6
39375,Point,"[116.3701539, 39.997191]",6
39376,Point,"[116.3793003, 39.9963515]",6
39377,Point,"[116.3793325, 39.9948599]",6
39378,Point,"[116.3792359, 39.9942722]",6
39379,Point,"[116.3774393, 39.9930286]",10
39380,Point,"[116.394151, 39.8663457]",10
39381,Point,"[116.3936296, 39.8675798]",10
39382,Point,"[116.3936135, 39.8680896]",10
39383,Point,"[116.3936371, 39.8684046]",10
39384,Point,"[116.3937239, 39.8686708]",10
39385,Point,"[116.4502829, 39.926981]",10
39386,Point,"[116.4509824, 39.9270049]",10
39387,Point,"[116.4514638, 39.9270268]",10
39388,Point,"[116.4523865, 39.9271179]",10
39389,Point,"[116.4528153, 39.9271524]",10
39390,Point,"[116.4538372, 39.9272139]",10
39391,Point,"[116.4540522, 39.9272303]",10
39392,Point,"[116.4474682, 39.9071384]",12
39393,Point,"[116.4493968, 39.9072595]",13
39394,Point,"[116.4486504, 39.907263]",10
39395,Point,"[116.4481449, 39.9072654]",10
39396,Point,"[116.4479067, 39.9072634]",10
39397,Point,"[116.4453555, 39.9072838]",10
39398,Point,"[116.4438748, 39.9081595]",6
39399,Point,"[116.4438923, 39.9074729]",6
39400,Point,"[116.4438823, 39.908812]",6
39401,Point,"[116.3917087, 39.8734529]",12
39402,Point,"[116.3917371, 39.8730736]",12
39403,Point,"[116.391792, 39.8728324]",12
39404,Point,"[116.391847, 39.8726818]",12
39405,Point,"[116.3921385, 39.8722672]",12
39406,Point,"[116.4547108, 39.9067176]",10
39407,Point,"[116.4537322, 39.9067866]",11
39408,Point,"[116.4538729, 39.9068406]",11
39409,Point,"[116.4539181, 39.9068849]",11
39410,Point,"[116.4539232, 39.9070353]",11
39411,Point,"[116.4539181, 39.9071278]",11
39412,Point,"[116.453888, 39.9072242]",11
39413,Point,"[116.4538704, 39.9072531]",11
39414,Point,"[116.4538126, 39.9072666]",11
39415,Point,"[116.4536191, 39.9072666]",11
39416,Point,"[116.4534405, 39.9073329]",11
