traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,coordinates_last,x_first,y_first,x_last,y_last
18410,436399,2013-10-27 11:30:00+00:00,4273,"[116.389793,39.87122]",1.505839553540901,50.3,1,"[116.401421,39.865528]",116.389793,39.87122,116.401421,39.865528
18416,436460,2013-10-27 16:15:00+00:00,4273,"[116.310562,39.903988]",3.73330546755544,38.785,1,"[116.283272,39.90044]",116.310562,39.903988,116.283272,39.90044
18427,436597,2013-10-27 21:45:00+00:00,4273,"[116.379486,39.987976]",3.690357972471927,35.465,1,"[116.358574,40.016933]",116.379486,39.987976,116.358574,40.016933
18428,436604,2013-10-27 22:00:00+00:00,4273,"[116.374702,40.022717]",3.4123963790652465,55.93000000000001,1,"[116.411163,40.023285]",116.374702,40.022717,116.411163,40.023285
18431,436643,2013-10-27 13:30:00+00:00,4274,"[116.400154,39.849854]",2.4993962176810776,41.7725,1,"[116.40036,39.857613]",116.400154,39.849854,116.40036,39.857613
18435,436722,2013-10-27 15:30:00+00:00,4274,"[116.446411,39.848232]",9.040288141727684,34.1275,1,"[116.435944,39.906384]",116.446411,39.848232,116.435944,39.906384
18440,436853,2013-10-27 18:15:00+00:00,4274,"[116.454742,39.9338]",6.4644181301445975,14.79,1,"[116.413658,39.918716]",116.454742,39.9338,116.413658,39.918716
18444,436926,2013-10-27 20:30:00+00:00,4274,"[116.39045,39.871773]",25.06447817095233,50.78,1,"[116.335419,39.760338]",116.39045,39.871773,116.335419,39.760338
18446,437001,2013-10-27 13:00:00+00:00,4275,"[116.489975,39.899525]",2.7877443229484795,42.4025,1,"[116.478073,39.916203]",116.489975,39.899525,116.478073,39.916203
18449,437023,2013-10-27 06:30:00+00:00,4276,"[116.430756,39.863377]",15.255449808031983,20.4575,1,"[116.547935,39.776203]",116.430756,39.863377,116.547935,39.776203
18450,437063,2013-10-27 09:15:00+00:00,4276,"[116.481514,39.971115]",5.630515593494143,30.1875,1,"[116.432434,39.969616]",116.481514,39.971115,116.432434,39.969616
18454,437123,2013-10-27 10:45:00+00:00,4276,"[116.30983,39.943787]",13.768361895116715,40.9575,1,"[116.20121,39.921047]",116.30983,39.943787,116.20121,39.921047
18458,437206,2013-10-27 12:00:00+00:00,4276,"[116.342827,39.893688]",12.813298417113833,18.4275,1,"[116.346092,39.88942]",116.342827,39.893688,116.346092,39.88942
18474,437507,2013-10-27 08:00:00+00:00,4277,"[116.316856,39.980556]",5.491353722901981,30.27,1,"[116.307915,39.962601]",116.316856,39.980556,116.307915,39.962601
18480,437559,2013-10-27 20:15:00+00:00,4277,"[116.402603,39.988201]",6.572655121951463,48.535,1,"[116.470375,39.982052]",116.402603,39.988201,116.470375,39.982052
18489,437711,2013-10-27 19:15:00+00:00,4278,"[116.468109,39.954823]",12.18763658825545,19.035,1,"[116.490173,39.897816]",116.468109,39.954823,116.490173,39.897816
18509,438076,2013-10-27 16:00:00+00:00,4289,"[116.28344,39.919407]",10.477481035043688,18.7475,1,"[116.288284,39.924694]",116.28344,39.919407,116.288284,39.924694
18514,438141,2013-10-27 18:30:00+00:00,4289,"[116.416122,39.905994]",7.376270580438557,20.195,1,"[116.39222,39.871147]",116.416122,39.905994,116.39222,39.871147
18520,438306,2013-10-27 12:00:00+00:00,4325,"[116.368652,39.940945]",20.706689048047885,19.135,1,"[116.424683,39.90794]",116.368652,39.940945,116.424683,39.90794
18525,438581,2013-10-27 17:45:00+00:00,4325,"[116.460922,39.94136]",36.44313623285058,31.7325,1,"[116.387314,39.992664]",116.460922,39.94136,116.387314,39.992664
18538,438863,2013-10-27 00:30:00+00:00,4348,"[116.243881,39.896717]",7.358915939258543,61.2725,1,"[116.198334,39.920017]",116.243881,39.896717,116.198334,39.920017
18540,438892,2013-10-27 11:30:00+00:00,4348,"[116.283447,39.856201]",4.637367422466081,45.3975,1,"[116.295105,39.889854]",116.283447,39.856201,116.295105,39.889854
18544,438992,2013-10-27 14:45:00+00:00,4348,"[116.437576,39.924423]",13.076628879147252,33.38,1,"[116.379288,39.866772]",116.437576,39.924423,116.379288,39.866772
18546,439061,2013-10-27 17:30:00+00:00,4348,"[116.399239,39.79192]",5.554625267738309,14.16,1,"[116.401337,39.835598]",116.399239,39.79192,116.401337,39.835598
18555,439177,2013-10-27 20:00:00+00:00,4348,"[116.36422,39.907291]",2.6684848480063046,30.4575,1,"[116.33297,39.90773]",116.36422,39.907291,116.33297,39.90773
18556,439186,2013-10-27 08:30:00+00:00,4351,"[116.198616,39.91468]",15.651441566830671,19.99,1,"[116.345558,39.887291]",116.198616,39.91468,116.345558,39.887291
18564,439353,2013-10-27 17:30:00+00:00,4351,"[116.289322,39.836456]",5.430144004870988,14.9375,1,"[116.283302,39.860504]",116.289322,39.836456,116.283302,39.860504
18574,439619,2013-10-27 03:45:00+00:00,4357,"[116.426697,39.916187]",6.471814136737978,26.75,1,"[116.432388,39.953251]",116.426697,39.916187,116.432388,39.953251
18587,440033,2013-10-27 00:00:00+00:00,4394,"[116.468475,39.835995]",14.533221868131056,72.98750000000001,1,"[116.31308,39.819935]",116.468475,39.835995,116.31308,39.819935
18588,440071,2013-10-27 00:15:00+00:00,4394,"[116.313316,39.830482]",7.711424086347081,53.3,1,"[116.264664,39.862831]",116.313316,39.830482,116.264664,39.862831
18589,440091,2013-10-27 00:45:00+00:00,4394,"[116.29155,39.877666]",12.357930722362909,37.4775,1,"[116.336075,39.825607]",116.29155,39.877666,116.336075,39.825607
18591,440147,2013-10-27 01:30:00+00:00,4394,"[116.364418,39.866882]",13.005160891521667,29.09,1,"[116.434731,39.921139]",116.364418,39.866882,116.434731,39.921139
18596,440421,2013-10-27 08:30:00+00:00,4394,"[116.421349,39.993824]",1.1685259367407486,19.22,1,"[116.408028,39.995079]",116.421349,39.993824,116.408028,39.995079
18597,440426,2013-10-27 08:30:00+00:00,4394,"[116.379227,39.994194]",3.3940933078978617,20.975,1,"[116.347649,40.001019]",116.379227,39.994194,116.347649,40.001019
18602,440506,2013-10-27 11:15:00+00:00,4394,"[116.358063,39.889526]",2.8563827600063725,21.605,1,"[116.332443,39.88459]",116.358063,39.889526,116.332443,39.88459
18606,440583,2013-10-27 12:30:00+00:00,4394,"[116.354218,39.885967]",11.350125856980812,24.8025,1,"[116.287529,39.842129]",116.354218,39.885967,116.287529,39.842129
18619,440995,2013-10-27 23:00:00+00:00,4394,"[116.395073,39.963352]",3.1989861777596125,23.4975,1,"[116.406441,39.982979]",116.395073,39.963352,116.406441,39.982979
18626,441243,2013-10-27 17:45:00+00:00,4396,"[116.414413,39.853107]",1.8122789911344168,38.95,1,"[116.421783,39.860302]",116.414413,39.853107,116.421783,39.860302
18631,441445,2013-10-27 21:45:00+00:00,4396,"[116.350021,39.945026]",4.367988105957068,17.47,1,"[116.319603,39.94828]",116.350021,39.945026,116.319603,39.94828
18638,441582,2013-10-27 11:15:00+00:00,4397,"[116.375092,40.009476]",15.221305764495796,19.7075,1,"[116.490517,39.959259]",116.375092,40.009476,116.490517,39.959259
18639,441625,2013-10-27 12:00:00+00:00,4397,"[116.487762,39.958103]",10.274041111954029,41.585,1,"[116.479347,39.976074]",116.487762,39.958103,116.479347,39.976074
18645,441755,2013-10-27 07:00:00+00:00,4398,"[116.346077,39.88942]",4.958191737815048,50.755,1,"[116.343956,39.929901]",116.346077,39.88942,116.343956,39.929901
18649,441867,2013-10-27 08:30:00+00:00,4398,"[116.283379,39.917725]",6.864078502800216,20.6325,1,"[116.349426,39.92712]",116.283379,39.917725,116.349426,39.92712
18658,442025,2013-10-27 13:00:00+00:00,4398,"[116.406631,39.906319]",3.629800743426391,29.885,1,"[116.370773,39.899841]",116.406631,39.906319,116.370773,39.899841
18660,442073,2013-10-27 14:00:00+00:00,4398,"[116.32196,39.852455]",12.224329898720873,42.55,1,"[116.306534,39.944302]",116.32196,39.852455,116.306534,39.944302
18663,442201,2013-10-27 14:00:00+00:00,4399,"[116.198105,39.921947]",17.127345101520138,23.77,1,"[116.326729,39.88039]",116.198105,39.921947,116.326729,39.88039
18675,442563,2013-10-27 18:00:00+00:00,4400,"[116.503761,39.880573]",12.292888647113855,19.21,1,"[116.447136,39.838829]",116.503761,39.880573,116.447136,39.838829
18677,442641,2013-10-27 19:15:00+00:00,4400,"[116.413261,39.993324]",14.737563758890646,9.8175,1,"[116.450294,39.915817]",116.413261,39.993324,116.450294,39.915817
18681,442722,2013-10-27 11:15:00+00:00,4401,"[116.274399,39.905922]",6.154909689033731,32.97,1,"[116.315468,39.886738]",116.274399,39.905922,116.315468,39.886738
18691,442896,2013-10-27 18:30:00+00:00,4401,"[116.462151,39.907612]",4.938891257448623,29.26,1,"[116.461327,39.881153]",116.462151,39.907612,116.461327,39.881153
18693,442916,2013-10-27 19:00:00+00:00,4401,"[116.419548,39.857475]",2.2957888565576456,29.7,1,"[116.399963,39.86483]",116.419548,39.857475,116.399963,39.86483
18696,442945,2013-10-27 20:15:00+00:00,4401,"[116.402802,39.807533]",3.76605596995305,39.85,1,"[116.414886,39.832016]",116.402802,39.807533,116.414886,39.832016
18706,443091,2013-10-27 12:00:00+00:00,4417,"[116.407578,39.993561]",1.7247449856995192,21.165,1,"[116.407341,39.978054]",116.407578,39.993561,116.407341,39.978054
18708,443118,2013-10-27 15:15:00+00:00,4417,"[116.355133,39.958775]",6.177227419160537,32.585,1,"[116.352173,40.01424]",116.355133,39.958775,116.352173,40.01424
18710,443147,2013-10-27 16:00:00+00:00,4417,"[116.316826,39.98037]",6.633765543160223,19.8975,1,"[116.369209,39.989597]",116.316826,39.98037,116.369209,39.989597
18711,443169,2013-10-27 16:30:00+00:00,4417,"[116.356041,39.948292]",19.960311401023308,40.995,1,"[116.357506,39.957912]",116.356041,39.948292,116.357506,39.957912
18733,444037,2013-10-27 21:00:00+00:00,4423,"[116.312614,39.857983]",13.57829670625394,23.33,1,"[116.295021,39.87674]",116.312614,39.857983,116.295021,39.87674
18738,444255,2013-10-27 10:30:00+00:00,4424,"[116.42482,39.968288]",5.4479281133156325,35.19499999999999,1,"[116.42984,39.921894]",116.42482,39.968288,116.42984,39.921894
18739,444276,2013-10-27 12:00:00+00:00,4424,"[116.427193,39.922108]",15.238750739989328,28.075,1,"[116.336472,39.889767]",116.427193,39.922108,116.336472,39.889767
18742,444367,2013-10-27 14:00:00+00:00,4424,"[116.391647,39.907101]",16.083445150934658,34.545,1,"[116.435356,39.933865]",116.391647,39.907101,116.435356,39.933865
18743,444416,2013-10-27 14:45:00+00:00,4424,"[116.426552,39.933777]",15.166610308350863,21.8775,1,"[116.541473,40.024189]",116.426552,39.933777,116.541473,40.024189
18745,444488,2013-10-27 21:00:00+00:00,4424,"[116.295151,39.90604]",3.8924050546531808,40.785,1,"[116.335892,39.903122]",116.295151,39.90604,116.335892,39.903122
18747,444520,2013-10-27 21:30:00+00:00,4424,"[116.223656,39.898701]",1.263595235539117,52.31,1,"[116.220665,39.906086]",116.223656,39.898701,116.220665,39.906086
18750,444561,2013-10-27 22:45:00+00:00,4424,"[116.288322,39.958096]",11.265660556637078,23.38,1,"[116.298836,39.886658]",116.288322,39.958096,116.298836,39.886658
18752,444605,2013-10-27 14:45:00+00:00,4425,"[116.303833,39.975502]",7.10920233795234,21.7375,1,"[116.266258,40.022522]",116.303833,39.975502,116.266258,40.022522
18755,444661,2013-10-27 17:45:00+00:00,4425,"[116.318977,39.985409]",2.178928155743029,33.6375,1,"[116.344513,39.98645]",116.318977,39.985409,116.344513,39.98645
18761,444726,2013-10-27 20:45:00+00:00,4425,"[116.300926,39.979485]",4.8813524703586415,54.9925,1,"[116.283066,40.020584]",116.300926,39.979485,116.283066,40.020584
18767,444939,2013-10-27 16:15:00+00:00,4427,"[116.469101,39.991749]",3.2275456379372685,22.1725,1,"[116.457947,40.004436]",116.469101,39.991749,116.457947,40.004436
18777,445286,2013-10-27 22:45:00+00:00,4427,"[116.20697,39.916737]",4.708289472611751,29.6275,1,"[116.216476,39.954994]",116.20697,39.916737,116.216476,39.954994
18778,445299,2013-10-27 22:45:00+00:00,4427,"[116.2201,39.974365]",15.886813144766656,79.5,1,"[116.286224,40.001823]",116.2201,39.974365,116.286224,40.001823
18780,445415,2013-10-27 00:00:00+00:00,4953,"[116.310051,39.910606]",8.484288350671562,19.5475,1,"[116.337997,39.847042]",116.310051,39.910606,116.337997,39.847042
18787,445520,2013-10-27 10:45:00+00:00,4953,"[116.310509,39.893444]",7.619754813108032,34.8925,1,"[116.337578,39.938065]",116.310509,39.893444,116.337578,39.938065
18792,445593,2013-10-27 13:30:00+00:00,4953,"[116.30999,39.917351]",4.9272018335635135,47.870000000000005,1,"[116.344193,39.914009]",116.30999,39.917351,116.344193,39.914009
18800,445770,2013-10-27 17:45:00+00:00,4953,"[116.417648,39.921967]",3.879737949108321,16.7325,1,"[116.438148,39.940998]",116.417648,39.921967,116.438148,39.940998
18803,445834,2013-10-27 19:15:00+00:00,4953,"[116.372231,39.946747]",1.3774944650967251,32.175,1,"[116.364151,39.940605]",116.372231,39.946747,116.364151,39.940605
18809,445926,2013-10-27 21:00:00+00:00,4953,"[116.37159,39.854149]",6.024415347572602,41.935,1,"[116.426544,39.867294]",116.37159,39.854149,116.426544,39.867294
18810,445946,2013-10-27 21:15:00+00:00,4953,"[116.425507,39.865753]",4.540516781493472,14.567500000000004,1,"[116.433197,39.89357]",116.425507,39.865753,116.433197,39.89357
18822,446172,2013-10-27 03:30:00+00:00,4955,"[116.459953,39.906826]",6.25081744624305,16.42,1,"[116.467804,39.878754]",116.459953,39.906826,116.467804,39.878754
18844,446885,2013-10-27 22:45:00+00:00,4955,"[116.441154,39.917812]",23.423560914056058,21.005,1,"[116.276817,39.96801]",116.441154,39.917812,116.276817,39.96801
18850,447137,2013-10-27 02:45:00+00:00,4956,"[116.525528,39.941448]",3.94323142463848,48.8775,1,"[116.545128,39.958557]",116.525528,39.941448,116.545128,39.958557
18863,447576,2013-10-27 14:30:00+00:00,4956,"[116.362831,39.938408]",13.943581342155836,17.799999999999997,1,"[116.275978,39.953083]",116.362831,39.938408,116.275978,39.953083
18877,447966,2013-10-27 08:30:00+00:00,4957,"[116.388321,39.968044]",6.916843107451732,50.8875,1,"[116.417564,39.998409]",116.388321,39.968044,116.417564,39.998409
18880,448048,2013-10-27 10:30:00+00:00,4957,"[116.373711,39.870972]",2.9385243594276043,29.8775,1,"[116.34938,39.877159]",116.373711,39.870972,116.34938,39.877159
18881,448055,2013-10-27 10:45:00+00:00,4957,"[116.349052,39.896587]",10.235896507533123,37.625,1,"[116.260033,39.92049]",116.349052,39.896587,116.260033,39.92049
18888,448212,2013-10-27 13:30:00+00:00,4957,"[116.30188,39.915752]",18.61379484100016,20.605,1,"[116.434166,39.925552]",116.30188,39.915752,116.434166,39.925552
18889,448254,2013-10-27 14:00:00+00:00,4957,"[116.408905,39.931927]",3.58458883297152,29.71,1,"[116.413353,39.915459]",116.408905,39.931927,116.413353,39.915459
18895,448404,2013-10-27 15:30:00+00:00,4958,"[116.458435,39.9412]",3.243659650403943,47.2725,1,"[116.48877,39.93367]",116.458435,39.9412,116.48877,39.93367
18905,448567,2013-10-27 07:45:00+00:00,4961,"[116.348755,39.949287]",3.262404674239765,32.085,1,"[116.372223,39.947914]",116.348755,39.949287,116.372223,39.947914
18913,448754,2013-10-27 11:30:00+00:00,4961,"[116.455673,39.928333]",9.588323233542024,18.2325,1,"[116.54763,39.9506]",116.455673,39.928333,116.54763,39.9506
18916,448866,2013-10-27 13:45:00+00:00,4961,"[116.347939,39.986591]",3.425298993121632,55.1125,1,"[116.380676,39.979134]",116.347939,39.986591,116.380676,39.979134
18922,448952,2013-10-27 16:00:00+00:00,4961,"[116.341942,40.00824]",1.8412705138783632,21.9425,1,"[116.341179,40.007011]",116.341942,40.00824,116.341179,40.007011
18925,448973,2013-10-27 16:30:00+00:00,4961,"[116.332802,39.992531]",9.804216424807272,17.24,1,"[116.42495,40.001095]",116.332802,39.992531,116.42495,40.001095
18927,449013,2013-10-27 17:15:00+00:00,4961,"[116.434669,39.983547]",2.290674687624413,18.75,1,"[116.42868,39.99366]",116.434669,39.983547,116.42868,39.99366
18931,449141,2013-10-27 21:00:00+00:00,4961,"[116.443848,39.907455]",11.963178581589837,28.707500000000003,1,"[116.344193,39.925163]",116.443848,39.907455,116.344193,39.925163
18935,449258,2013-10-27 00:00:00+00:00,4962,"[116.477394,39.988148]",12.182644615275358,26.25,1,"[116.357826,39.986759]",116.477394,39.988148,116.357826,39.986759
18939,449384,2013-10-27 01:30:00+00:00,4962,"[116.333321,39.981846]",5.1473477201791695,43.4275,1,"[116.348274,39.950108]",116.333321,39.981846,116.348274,39.950108
18942,449440,2013-10-27 02:30:00+00:00,4962,"[116.274208,39.886261]",7.84319172094138,66.125,1,"[116.28698,39.838428]",116.274208,39.886261,116.28698,39.838428
18944,449499,2013-10-27 03:30:00+00:00,4962,"[116.307816,39.908356]",6.563755952738098,46.265,1,"[116.253044,39.912647]",116.307816,39.908356,116.253044,39.912647
18953,449801,2013-10-27 17:45:00+00:00,4962,"[116.312294,39.941082]",8.670557634834628,34.585,1,"[116.352852,39.940369]",116.312294,39.941082,116.352852,39.940369
18964,450087,2013-10-27 23:00:00+00:00,4962,"[116.268822,39.917656]",16.741286866532512,49.4575,1,"[116.335091,39.891693]",116.268822,39.917656,116.335091,39.891693
18977,450461,2013-10-27 09:15:00+00:00,4967,"[116.322929,39.896767]",3.4106533410965763,34.0525,1,"[116.33551,39.91119]",116.322929,39.896767,116.33551,39.91119
18987,450711,2013-10-27 13:45:00+00:00,4967,"[116.198555,39.924431]",7.686432518500855,27.2275,1,"[116.284958,39.926785]",116.198555,39.924431,116.284958,39.926785
18988,450730,2013-10-27 14:00:00+00:00,4967,"[116.288719,39.931942]",2.0214436435595013,33.2725,1,"[116.305565,39.940487]",116.288719,39.931942,116.305565,39.940487
18990,450779,2013-10-27 15:00:00+00:00,4967,"[116.274422,39.90218]",2.9736555222895547,43.2575,1,"[116.241409,39.903915]",116.274422,39.90218,116.241409,39.903915
18994,450839,2013-10-27 16:45:00+00:00,4967,"[116.317307,39.884338]",6.6531325915928665,8.4425,1,"[116.267509,39.88274]",116.317307,39.884338,116.267509,39.88274
19016,451180,2013-10-28 06:45:00+00:00,256,"[116.23262,39.890553]",13.171589240160689,29.8,0,"[116.376221,39.905479]",116.23262,39.890553,116.376221,39.905479
19018,451222,2013-10-28 08:00:00+00:00,256,"[116.214432,39.901756]",9.068093488258867,27.145,0,"[116.311317,39.897003]",116.214432,39.901756,116.311317,39.897003
19019,451238,2013-10-28 08:15:00+00:00,256,"[116.325829,39.897026]",5.861413365724998,31.22,0,"[116.374397,39.883392]",116.325829,39.897026,116.374397,39.883392
19022,451294,2013-10-28 10:00:00+00:00,256,"[116.546082,39.909542]",7.959335408566482,22.2825,0,"[116.519363,39.966255]",116.546082,39.909542,116.519363,39.966255
19029,451388,2013-10-28 13:30:00+00:00,256,"[116.353363,39.925713]",1.2660228612567743,13.495,0,"[116.344109,39.933979]",116.353363,39.925713,116.344109,39.933979
19032,451408,2013-10-28 15:00:00+00:00,256,"[116.305008,39.944176]",4.361620976253106,34.285,0,"[116.354462,39.940136]",116.305008,39.944176,116.354462,39.940136
19033,451414,2013-10-28 15:00:00+00:00,256,"[116.357819,39.944088]",3.4783964971294017,24.0475,0,"[116.393677,39.95126]",116.357819,39.944088,116.393677,39.95126
19043,451524,2013-10-28 09:00:00+00:00,257,"[116.251801,39.903835]",43.58340524700017,20.3575,0,"[116.383759,39.85725]",116.251801,39.903835,116.383759,39.85725
19056,452092,2013-10-28 07:00:00+00:00,258,"[116.517151,39.934544]",9.500101913102394,43.75,0,"[116.463211,39.966785]",116.517151,39.934544,116.463211,39.966785
19059,452148,2013-10-28 09:00:00+00:00,258,"[116.331017,39.87289]",4.478692299976586,20.5525,0,"[116.370834,39.875847]",116.331017,39.87289,116.370834,39.875847
19063,452212,2013-10-28 11:30:00+00:00,258,"[116.348213,39.896011]",8.376713538985818,33.0875,0,"[116.413254,39.871902]",116.348213,39.896011,116.413254,39.871902
19065,452241,2013-10-28 08:30:00+00:00,4117,"[116.471397,39.934166]",16.208232335485942,15.69,0,"[116.319885,39.897221]",116.471397,39.934166,116.319885,39.897221
19084,452648,2013-10-28 09:45:00+00:00,4118,"[116.298538,40.024685]",17.311336143743205,22.785,0,"[116.233795,39.934536]",116.298538,40.024685,116.233795,39.934536
19086,452703,2013-10-28 11:15:00+00:00,4118,"[116.339455,39.992867]",1.8214347952553256,22.7275,0,"[116.351852,40.000923]",116.339455,39.992867,116.351852,40.000923
19087,452709,2013-10-28 11:45:00+00:00,4118,"[116.343384,40.000828]",2.5218711990496163,37.51,0,"[116.333282,39.987118]",116.343384,40.000828,116.333282,39.987118
19092,452763,2013-10-28 05:00:00+00:00,4119,"[116.345688,39.889618]",2.3371108435031265,50.575,0,"[116.356827,39.900852]",116.345688,39.889618,116.356827,39.900852
19096,452817,2013-10-28 09:00:00+00:00,4120,"[116.526833,39.89423]",5.565623272547788,9.4,0,"[116.462128,39.893555]",116.526833,39.89423,116.462128,39.893555
19097,452830,2013-10-28 09:15:00+00:00,4120,"[116.459129,39.893715]",3.0849072843076946,21.01,0,"[116.457855,39.913319]",116.459129,39.893715,116.457855,39.913319
19103,452873,2013-10-28 17:30:00+00:00,4120,"[116.375801,39.870403]",3.3848603194685603,39.7475,0,"[116.340958,39.870781]",116.375801,39.870403,116.340958,39.870781
19107,452907,2013-10-28 20:15:00+00:00,4120,"[116.346222,39.800777]",3.0167239779158983,49.7175,0,"[116.33287,39.787937]",116.346222,39.800777,116.33287,39.787937
19115,453015,2013-10-28 12:30:00+00:00,4121,"[116.343681,39.967945]",11.291661287685509,60.7075,0,"[116.301262,39.891514]",116.343681,39.967945,116.301262,39.891514
19117,453041,2013-10-28 13:45:00+00:00,4121,"[116.253128,39.88623]",2.885289395744824,33.54,0,"[116.264694,39.90453]",116.253128,39.88623,116.264694,39.90453
19118,453049,2013-10-28 14:15:00+00:00,4121,"[116.294769,39.872009]",2.6706725845558443,35.4525,0,"[116.315987,39.887135]",116.294769,39.872009,116.315987,39.887135
19120,453097,2013-10-28 10:00:00+00:00,4122,"[116.366615,39.987579]",3.3560177554109,46.875,0,"[116.340805,39.976391]",116.366615,39.987579,116.340805,39.976391
19123,453128,2013-10-28 05:45:00+00:00,4123,"[116.355431,39.93763]",7.874393148118273,65.305,0,"[116.433334,39.940639]",116.355431,39.93763,116.433334,39.940639
19124,453152,2013-10-28 06:15:00+00:00,4123,"[116.426193,39.925625]",7.758890709935003,29.385,0,"[116.401474,39.877441]",116.426193,39.925625,116.401474,39.877441
19125,453179,2013-10-28 06:45:00+00:00,4123,"[116.394615,39.88356]",11.036327972094876,22.1675,0,"[116.418243,39.799095]",116.394615,39.88356,116.418243,39.799095
19128,453234,2013-10-28 15:30:00+00:00,4123,"[116.24369,39.825497]",18.30116926385555,33.185,0,"[116.268654,39.946388]",116.24369,39.825497,116.268654,39.946388
19129,453278,2013-10-28 16:00:00+00:00,4123,"[116.286316,39.946495]",6.315127344411309,22.06,0,"[116.351624,39.940327]",116.286316,39.946495,116.351624,39.940327
19133,453352,2013-10-28 18:00:00+00:00,4123,"[116.370415,39.965496]",4.438311659029687,23.7125,0,"[116.405991,39.976929]",116.370415,39.965496,116.405991,39.976929
19135,453373,2013-10-28 19:00:00+00:00,4123,"[116.3992,39.977127]",4.480497800793653,37.52,0,"[116.348351,39.974857]",116.3992,39.977127,116.348351,39.974857
19136,453388,2013-10-28 19:15:00+00:00,4123,"[116.345795,39.974422]",6.258363571203137,8.0175,0,"[116.404411,39.988331]",116.345795,39.974422,116.404411,39.988331
19146,453654,2013-10-28 15:00:00+00:00,4124,"[116.467369,39.893101]",4.708857857999584,35.88,0,"[116.494873,39.915272]",116.467369,39.893101,116.494873,39.915272
19152,453825,2013-10-28 18:45:00+00:00,4124,"[116.363831,39.887737]",7.7796429306941075,22.295,0,"[116.415215,39.861507]",116.363831,39.887737,116.415215,39.861507
19156,453897,2013-10-28 21:00:00+00:00,4124,"[116.426407,39.905117]",26.114257875146222,18.7925,0,"[116.467964,39.82515]",116.426407,39.905117,116.467964,39.82515
19161,454054,2013-10-28 08:30:00+00:00,4125,"[116.517014,39.946251]",14.722949220714394,27.335,0,"[116.489487,39.923149]",116.517014,39.946251,116.489487,39.923149
19165,454144,2013-10-28 12:45:00+00:00,4125,"[116.501411,39.861031]",15.716157117741671,25.6875,0,"[116.490219,39.978916]",116.501411,39.861031,116.490219,39.978916
19166,454186,2013-10-28 13:15:00+00:00,4125,"[116.478477,39.97126]",5.6751512720189945,47.27,0,"[116.450378,39.942879]",116.478477,39.97126,116.450378,39.942879
19169,454256,2013-10-28 14:30:00+00:00,4125,"[116.335075,39.848824]",3.2456857565025183,58.59,0,"[116.364059,39.845764]",116.335075,39.848824,116.364059,39.845764
19170,454266,2013-10-28 10:30:00+00:00,4126,"[116.47393,39.995972]",3.668357764595617,29.2175,0,"[116.506096,39.980408]",116.47393,39.995972,116.506096,39.980408
19174,454309,2013-10-28 16:45:00+00:00,4126,"[116.322906,39.896591]",4.0154271359929625,12.67,0,"[116.294922,39.913654]",116.322906,39.896591,116.294922,39.913654
19181,454425,2013-10-28 00:00:00+00:00,4127,"[116.367165,39.967693]",4.145371360648853,62.825,0,"[116.390556,39.987934]",116.367165,39.967693,116.390556,39.987934
19190,454628,2013-10-28 12:00:00+00:00,4129,"[116.357552,39.907028]",5.8187262212215,26.1975,0,"[116.418739,39.901028]",116.357552,39.907028,116.418739,39.901028
19194,454688,2013-10-28 15:45:00+00:00,4129,"[116.459831,39.906433]",1.936260461539529,17.3425,0,"[116.464996,39.89085]",116.459831,39.906433,116.464996,39.89085
19198,454719,2013-10-28 17:00:00+00:00,4129,"[116.459496,39.866848]",9.915218917139304,25.097500000000004,0,"[116.359665,39.845932]",116.459496,39.866848,116.359665,39.845932
19201,454764,2013-10-28 18:45:00+00:00,4129,"[116.329689,39.896778]",11.316168277173563,31.340000000000003,0,"[116.413757,39.866341]",116.329689,39.896778,116.413757,39.866341
19203,454792,2013-10-28 21:00:00+00:00,4129,"[116.418739,39.896751]",7.16080325544888,22.54,0,"[116.339294,39.891972]",116.418739,39.896751,116.339294,39.891972
19206,454826,2013-10-28 22:15:00+00:00,4129,"[116.364937,39.836979]",8.826506560541368,18.23,0,"[116.311615,39.88203]",116.364937,39.836979,116.311615,39.88203
19208,454852,2013-10-28 23:00:00+00:00,4129,"[116.364731,39.860664]",10.208633161692914,21.855,0,"[116.46656,39.871284]",116.364731,39.860664,116.46656,39.871284
19214,454963,2013-10-28 00:00:00+00:00,4131,"[116.305496,39.882668]",10.46676894878598,58.22,0,"[116.254944,39.917637]",116.305496,39.882668,116.254944,39.917637
19216,455022,2013-10-28 11:00:00+00:00,4131,"[116.257385,39.889591]",7.205060514294008,17.235,0,"[116.325935,39.896816]",116.257385,39.889591,116.325935,39.896816
19219,455082,2013-10-28 12:45:00+00:00,4131,"[116.299957,39.923763]",18.244890630686573,23.062500000000004,0,"[116.312645,39.97871]",116.299957,39.923763,116.312645,39.97871
19222,455160,2013-10-28 14:00:00+00:00,4131,"[116.434784,40.008537]",2.201488518874016,47.3325,0,"[116.433655,40.00869]",116.434784,40.008537,116.433655,40.00869
19223,455167,2013-10-28 14:00:00+00:00,4131,"[116.41674,40.005741]",3.0696020002256303,29.125,0,"[116.430084,39.993664]",116.41674,40.005741,116.430084,39.993664
19237,455507,2013-10-28 23:00:00+00:00,4131,"[116.449898,39.933815]",2.904940355280503,20.6825,0,"[116.431625,39.936378]",116.449898,39.933815,116.431625,39.936378
