traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,duration_minutes,coordinates_last,x_first,y_first,x_last,y_last
16507,388827,2013-10-25 18:45:00+00:00,4277,"[116.417038,39.949352]",0.0,28.7325,0,9.016666666666667,"[116.417038,39.949352]",116.417038,39.949352,116.417038,39.949352
16508,388835,2013-10-25 19:30:00+00:00,4277,"[116.411049,39.917389]",0.0,15.7025,0,5.0,"[116.411049,39.917389]",116.411049,39.917389,116.411049,39.917389
16510,388848,2013-10-25 21:15:00+00:00,4277,"[116.361656,39.9454]",0.0,33.8425,0,9.0,"[116.361656,39.9454]",116.361656,39.9454,116.361656,39.9454
16511,388856,2013-10-25 21:30:00+00:00,4277,"[116.364311,39.945892]",0.0,43.705,0,9.983333333333333,"[116.364311,39.945892]",116.364311,39.945892,116.364311,39.945892
16512,388865,2013-10-25 23:30:00+00:00,4277,"[116.360397,40.014332]",0.0,41.1875,0,9.983333333333333,"[116.360397,40.014332]",116.360397,40.014332,116.360397,40.014332
16513,388875,2013-10-25 23:45:00+00:00,4277,"[116.356537,39.914818]",0.0,25.51,0,6.916666666666667,"[116.356537,39.914818]",116.356537,39.914818,116.356537,39.914818
16515,388902,2013-10-25 00:30:00+00:00,4278,"[116.467445,39.959389]",0.0,30.3725,0,9.1,"[116.467445,39.959389]",116.467445,39.959389,116.467445,39.959389
16516,388914,2013-10-25 01:00:00+00:00,4278,"[116.467415,39.959507]",0.0,25.0275,0,17.55,"[116.467415,39.959507]",116.467415,39.959507,116.467415,39.959507
16518,388972,2013-10-25 02:45:00+00:00,4278,"[116.467339,39.959721]",0.0,32.3275,0,11.716666666666667,"[116.467339,39.959721]",116.467339,39.959721,116.467339,39.959721
16519,388992,2013-10-25 05:15:00+00:00,4278,"[116.493416,39.971939]",0.0,44.8875,0,24.85,"[116.493416,39.971939]",116.493416,39.971939,116.493416,39.971939
16520,389064,2013-10-25 05:45:00+00:00,4278,"[116.41835,39.865425]",0.0,21.0775,0,18.616666666666667,"[116.41835,39.865425]",116.41835,39.865425,116.41835,39.865425
16522,389186,2013-10-25 08:00:00+00:00,4278,"[116.29509,39.888386]",0.0,14.0175,0,43.583333333333336,"[116.29509,39.888386]",116.29509,39.888386,116.29509,39.888386
16525,389292,2013-10-25 10:00:00+00:00,4278,"[116.315399,39.932274]",0.0,43.92,0,15.55,"[116.315399,39.932274]",116.315399,39.932274,116.315399,39.932274
16527,389361,2013-10-25 19:00:00+00:00,4278,"[116.502975,39.969601]",0.0,26.9225,0,13.583333333333334,"[116.502975,39.969601]",116.502975,39.969601,116.502975,39.969601
16528,389369,2013-10-25 19:30:00+00:00,4278,"[116.476242,39.954021]",0.0,21.4225,0,13.366666666666667,"[116.476242,39.954021]",116.476242,39.954021,116.476242,39.954021
16529,389382,2013-10-25 20:00:00+00:00,4278,"[116.448502,39.948921]",0.0,21.794999999999995,0,30.8,"[116.448502,39.948921]",116.448502,39.948921,116.448502,39.948921
16532,389451,2013-10-25 21:45:00+00:00,4278,"[116.46183,39.952301]",0.0,36.8625,0,6.416666666666667,"[116.46183,39.952301]",116.46183,39.952301,116.46183,39.952301
16533,389458,2013-10-25 22:00:00+00:00,4278,"[116.430527,39.949844]",0.0,43.22,0,23.983333333333334,"[116.430527,39.949844]",116.430527,39.949844,116.430527,39.949844
16534,389489,2013-10-25 22:15:00+00:00,4278,"[116.330772,39.890053]",0.0,45.46,0,5.483333333333333,"[116.330772,39.890053]",116.330772,39.890053,116.330772,39.890053
16535,389498,2013-10-25 22:30:00+00:00,4278,"[116.36335,39.905853]",0.0,26.68,0,32.9,"[116.36335,39.905853]",116.36335,39.905853,116.36335,39.905853
16536,389541,2013-10-25 23:30:00+00:00,4278,"[116.442627,39.92392]",0.0,41.8025,0,12.1,"[116.442627,39.92392]",116.442627,39.92392,116.442627,39.92392
16537,389560,2013-10-25 07:00:00+00:00,4279,"[116.228882,39.875187]",0.0,32.5775,0,10.616666666666667,"[116.228882,39.875187]",116.228882,39.875187,116.228882,39.875187
16539,389597,2013-10-25 08:00:00+00:00,4279,"[116.318512,39.897202]",0.0,25.015,0,15.533333333333333,"[116.318512,39.897202]",116.318512,39.897202,116.318512,39.897202
16540,389611,2013-10-25 08:30:00+00:00,4279,"[116.295097,39.877659]",0.0,31.9375,0,57.35,"[116.295097,39.877659]",116.295097,39.877659,116.295097,39.877659
16541,389665,2013-10-25 12:00:00+00:00,4279,"[116.51091,40.008911]",0.0,35.865,0,21.866666666666667,"[116.51091,40.008911]",116.51091,40.008911,116.51091,40.008911
16543,389703,2013-10-25 12:45:00+00:00,4279,"[116.422546,39.969555]",0.0,43.315,0,37.15,"[116.422546,39.969555]",116.422546,39.969555,116.422546,39.969555
16545,389742,2013-10-25 14:30:00+00:00,4279,"[116.281723,39.924316]",0.0,47.6225,0,35.8,"[116.281723,39.924316]",116.281723,39.924316,116.281723,39.924316
16546,389775,2013-10-25 15:15:00+00:00,4279,"[116.358978,39.937237]",0.0,17.377499999999998,0,7.75,"[116.358978,39.937237]",116.358978,39.937237,116.358978,39.937237
16547,389782,2013-10-25 15:30:00+00:00,4279,"[116.325638,39.934624]",0.0,18.82,0,24.833333333333332,"[116.325638,39.934624]",116.325638,39.934624,116.325638,39.934624
16548,389810,2013-10-25 16:00:00+00:00,4279,"[116.401093,39.992134]",0.0,34.0825,0,8.9,"[116.401093,39.992134]",116.401093,39.992134,116.401093,39.992134
16549,389817,2013-10-25 16:00:00+00:00,4279,"[116.400871,39.993076]",0.0,34.0825,0,11.9,"[116.400871,39.993076]",116.400871,39.993076,116.400871,39.993076
16550,389825,2013-10-25 16:45:00+00:00,4279,"[116.405891,40.005436]",0.0,18.8275,0,8.55,"[116.405891,40.005436]",116.405891,40.005436,116.405891,40.005436
16551,389833,2013-10-25 17:15:00+00:00,4279,"[116.374229,40.021839]",0.0,28.0525,0,37.95,"[116.374229,40.021839]",116.374229,40.021839,116.374229,40.021839
16552,389857,2013-10-25 18:00:00+00:00,4279,"[116.335022,39.960159]",0.0,15.285,0,18.933333333333334,"[116.335022,39.960159]",116.335022,39.960159,116.335022,39.960159
16553,389867,2013-10-25 19:15:00+00:00,4279,"[116.308113,39.958599]",0.0,28.4625,0,10.516666666666667,"[116.308113,39.958599]",116.308113,39.958599,116.308113,39.958599
16554,389877,2013-10-25 20:00:00+00:00,4279,"[116.310112,39.911373]",0.0,28.1,0,10.533333333333333,"[116.310112,39.911373]",116.310112,39.911373,116.310112,39.911373
16555,389889,2013-10-25 20:45:00+00:00,4279,"[116.252808,39.905682]",0.0,33.182500000000005,0,11.233333333333333,"[116.252808,39.905682]",116.252808,39.905682,116.252808,39.905682
16556,389900,2013-10-25 05:30:00+00:00,4280,"[116.527061,39.783325]",0.0,29.06,0,3.816666666666667,"[116.527061,39.783325]",116.527061,39.783325,116.527061,39.783325
16557,389905,2013-10-25 05:45:00+00:00,4280,"[116.543953,39.76329]",0.0,31.4975,0,9.683333333333334,"[116.543953,39.76329]",116.543953,39.76329,116.543953,39.76329
16558,389918,2013-10-25 06:00:00+00:00,4280,"[116.507736,39.819775]",0.0,46.8475,0,22.283333333333335,"[116.507736,39.819775]",116.507736,39.819775,116.507736,39.819775
16559,389944,2013-10-25 06:30:00+00:00,4280,"[116.407585,39.974361]",0.0,49.98,0,11.433333333333334,"[116.407585,39.974361]",116.407585,39.974361,116.407585,39.974361
16560,389957,2013-10-25 12:45:00+00:00,4280,"[116.486946,39.795147]",0.0,34.4925,0,3.3666666666666667,"[116.486946,39.795147]",116.486946,39.795147,116.486946,39.795147
16561,389963,2013-10-25 12:45:00+00:00,4280,"[116.498253,39.79166]",0.0,14.35,0,4.516666666666667,"[116.498253,39.79166]",116.498253,39.79166,116.498253,39.79166
16562,389971,2013-10-25 13:00:00+00:00,4280,"[116.52243,39.782475]",0.0,24.7025,0,11.866666666666667,"[116.52243,39.782475]",116.52243,39.782475,116.52243,39.782475
16563,389984,2013-10-25 13:15:00+00:00,4280,"[116.477348,39.800243]",0.0,23.5075,0,27.15,"[116.477348,39.800243]",116.477348,39.800243,116.477348,39.800243
16564,390005,2013-10-25 13:45:00+00:00,4280,"[116.418938,39.893974]",0.0,19.61,0,5.533333333333333,"[116.418938,39.893974]",116.418938,39.893974,116.418938,39.893974
16565,390011,2013-10-25 14:00:00+00:00,4280,"[116.435783,39.909035]",0.0,33.745,0,10.233333333333333,"[116.435783,39.909035]",116.435783,39.909035,116.435783,39.909035
16567,390054,2013-10-25 14:45:00+00:00,4280,"[116.355705,39.935497]",0.0,30.4475,0,28.233333333333334,"[116.355705,39.935497]",116.355705,39.935497,116.355705,39.935497
16568,390073,2013-10-25 16:00:00+00:00,4280,"[116.428635,39.831947]",0.0,35.67,0,30.066666666666666,"[116.428635,39.831947]",116.428635,39.831947,116.428635,39.831947
16569,390095,2013-10-25 10:45:00+00:00,4289,"[116.540497,40.023998]",0.0,43.42,0,33.68333333333333,"[116.540497,40.023998]",116.540497,40.023998,116.540497,40.023998
16570,390125,2013-10-25 12:15:00+00:00,4289,"[116.435143,39.915951]",0.0,32.9375,0,23.583333333333332,"[116.435143,39.915951]",116.435143,39.915951,116.435143,39.915951
16571,390136,2013-10-25 12:45:00+00:00,4289,"[116.413605,39.918797]",0.0,18.445,0,3.6,"[116.413605,39.918797]",116.413605,39.918797,116.413605,39.918797
16572,390141,2013-10-25 13:00:00+00:00,4289,"[116.390244,39.951534]",0.0,28.275,0,12.483333333333333,"[116.390244,39.951534]",116.390244,39.951534,116.390244,39.951534
16573,390154,2013-10-25 14:00:00+00:00,4289,"[116.435661,39.930218]",0.0,28.2475,0,32.9,"[116.435661,39.930218]",116.435661,39.930218,116.435661,39.930218
16574,390181,2013-10-25 14:45:00+00:00,4289,"[116.355469,39.939175]",0.0,34.7075,0,13.416666666666666,"[116.355469,39.939175]",116.355469,39.939175,116.355469,39.939175
16576,390211,2013-10-25 15:30:00+00:00,4289,"[116.231613,39.903828]",0.0,43.29,0,26.383333333333333,"[116.231613,39.903828]",116.231613,39.903828,116.231613,39.903828
16577,390238,2013-10-25 16:00:00+00:00,4289,"[116.317017,39.949642]",0.0,25.24,0,18.533333333333335,"[116.317017,39.949642]",116.317017,39.949642,116.317017,39.949642
16578,390252,2013-10-25 16:30:00+00:00,4289,"[116.333359,39.984062]",0.0,21.2775,0,68.46666666666667,"[116.333359,39.984062]",116.333359,39.984062,116.333359,39.984062
16579,390295,2013-10-25 18:00:00+00:00,4289,"[116.371338,39.867367]",0.0,10.8275,0,29.733333333333334,"[116.371338,39.867367]",116.371338,39.867367,116.371338,39.867367
16580,390320,2013-10-25 18:30:00+00:00,4289,"[116.283409,39.920387]",0.0,17.125,0,16.683333333333334,"[116.283409,39.920387]",116.283409,39.920387,116.283409,39.920387
16581,390336,2013-10-25 20:00:00+00:00,4289,"[116.372757,39.982063]",0.0,21.125,0,9.85,"[116.372757,39.982063]",116.372757,39.982063,116.372757,39.982063
16582,390344,2013-10-25 20:15:00+00:00,4289,"[116.367973,39.94062]",0.0,15.2125,0,14.183333333333334,"[116.367973,39.94062]",116.367973,39.94062,116.367973,39.94062
16583,390359,2013-10-25 20:45:00+00:00,4289,"[116.402565,39.963577]",0.0,19.3075,0,13.383333333333333,"[116.402565,39.963577]",116.402565,39.963577,116.402565,39.963577
16584,390370,2013-10-25 21:15:00+00:00,4289,"[116.474197,40.011684]",0.0,30.63,0,7.3,"[116.474197,40.011684]",116.474197,40.011684,116.474197,40.011684
16586,390389,2013-10-25 00:00:00+00:00,4299,"[116.373772,39.91452]",0.0,18.7525,0,11.2,"[116.373772,39.91452]",116.373772,39.91452,116.373772,39.91452
16587,390417,2013-10-25 01:15:00+00:00,4299,"[116.284065,39.826077]",0.0,27.9675,0,21.566666666666666,"[116.284065,39.826077]",116.284065,39.826077,116.284065,39.826077
16588,390500,2013-10-25 02:30:00+00:00,4299,"[116.447632,39.908314]",0.0,56.71,0,19.883333333333333,"[116.447632,39.908314]",116.447632,39.908314,116.447632,39.908314
16591,390658,2013-10-25 07:30:00+00:00,4299,"[116.353577,39.88147]",0.0,15.7375,0,9.7,"[116.353577,39.88147]",116.353577,39.88147,116.353577,39.88147
16592,390667,2013-10-25 07:45:00+00:00,4299,"[116.374237,39.875683]",0.0,48.38000000000001,0,21.633333333333333,"[116.374237,39.875683]",116.374237,39.875683,116.374237,39.875683
16593,390710,2013-10-25 08:15:00+00:00,4299,"[116.443123,39.832527]",0.0,31.0,0,12.45,"[116.443123,39.832527]",116.443123,39.832527,116.443123,39.832527
16594,390737,2013-10-25 08:45:00+00:00,4299,"[116.386917,39.860943]",0.0,18.645,0,7.866666666666666,"[116.386917,39.860943]",116.386917,39.860943,116.386917,39.860943
16595,390758,2013-10-25 08:45:00+00:00,4299,"[116.438835,39.8666]",0.0,13.2025,0,2.4833333333333334,"[116.438835,39.8666]",116.438835,39.8666,116.438835,39.8666
16596,390765,2013-10-25 09:00:00+00:00,4299,"[116.410324,39.857307]",0.0,22.455,0,31.15,"[116.410324,39.857307]",116.410324,39.857307,116.410324,39.857307
16597,390833,2013-10-25 09:30:00+00:00,4299,"[116.309875,39.934662]",0.0,49.97,0,4.0,"[116.309875,39.934662]",116.309875,39.934662,116.309875,39.934662
16598,390839,2013-10-25 09:45:00+00:00,4299,"[116.303932,39.924076]",0.0,34.19,0,12.95,"[116.303932,39.924076]",116.303932,39.924076,116.303932,39.924076
16599,390854,2013-10-25 10:00:00+00:00,4299,"[116.267319,39.889626]",0.0,23.852500000000003,0,36.38333333333333,"[116.267319,39.889626]",116.267319,39.889626,116.267319,39.889626
16600,390922,2013-10-25 11:15:00+00:00,4299,"[116.273727,39.910862]",0.0,50.855,0,2.4166666666666665,"[116.273727,39.910862]",116.273727,39.910862,116.273727,39.910862
16601,390928,2013-10-25 11:15:00+00:00,4299,"[116.264595,39.910557]",0.0,10.025,0,15.8,"[116.264595,39.910557]",116.264595,39.910557,116.264595,39.910557
16602,390965,2013-10-25 12:30:00+00:00,4299,"[116.284241,39.828033]",0.0,11.1375,0,11.316666666666666,"[116.284241,39.828033]",116.284241,39.828033,116.284241,39.828033
16603,390999,2013-10-25 13:00:00+00:00,4299,"[116.285233,39.859333]",0.0,56.8025,0,13.916666666666666,"[116.285233,39.859333]",116.285233,39.859333,116.285233,39.859333
16604,391036,2013-10-25 13:30:00+00:00,4299,"[116.259315,39.900173]",0.0,25.38,0,30.233333333333334,"[116.259315,39.900173]",116.259315,39.900173,116.259315,39.900173
16605,391096,2013-10-25 14:15:00+00:00,4299,"[116.312454,39.985615]",0.0,37.0075,0,3.3333333333333335,"[116.312454,39.985615]",116.312454,39.985615,116.312454,39.985615
16606,391106,2013-10-25 14:30:00+00:00,4299,"[116.2892,39.95755]",0.0,23.1225,0,58.6,"[116.2892,39.95755]",116.2892,39.95755,116.2892,39.95755
16607,391159,2013-10-25 15:45:00+00:00,4299,"[116.348534,39.868973]",0.0,26.6025,0,13.016666666666667,"[116.348534,39.868973]",116.348534,39.868973,116.348534,39.868973
16611,391329,2013-10-25 19:30:00+00:00,4299,"[116.480644,39.893322]",0.0,56.17,0,3.9,"[116.480644,39.893322]",116.480644,39.893322,116.480644,39.893322
16612,391336,2013-10-25 20:00:00+00:00,4299,"[116.453903,39.916252]",0.0,20.555,0,19.566666666666666,"[116.453903,39.916252]",116.453903,39.916252,116.453903,39.916252
16613,391380,2013-10-25 20:15:00+00:00,4299,"[116.44725,39.832535]",0.0,19.1525,0,13.0,"[116.44725,39.832535]",116.44725,39.832535,116.44725,39.832535
16614,391399,2013-10-25 21:00:00+00:00,4299,"[116.50206,39.810791]",0.0,15.9,0,37.03333333333333,"[116.50206,39.810791]",116.50206,39.810791,116.50206,39.810791
16615,391515,2013-10-25 22:00:00+00:00,4299,"[116.202705,39.76395]",0.0,34.51,0,24.566666666666666,"[116.202705,39.76395]",116.202705,39.76395,116.202705,39.76395
16617,391628,2013-10-25 22:45:00+00:00,4299,"[116.507942,39.807541]",0.0,35.225,0,23.233333333333334,"[116.507942,39.807541]",116.507942,39.807541,116.507942,39.807541
16618,391715,2013-10-25 23:30:00+00:00,4299,"[116.290154,39.825207]",0.0,20.8425,0,26.733333333333334,"[116.290154,39.825207]",116.290154,39.825207,116.290154,39.825207
16619,391819,2013-10-25 00:30:00+00:00,4325,"[116.544235,40.025253]",0.0,83.19749999999999,0,8.5,"[116.544235,40.025253]",116.544235,40.025253,116.544235,40.025253
16620,391844,2013-10-25 00:45:00+00:00,4325,"[116.418098,39.906109]",0.0,34.529999999999994,0,5.0,"[116.418098,39.906109]",116.418098,39.906109,116.418098,39.906109
16621,391855,2013-10-25 01:45:00+00:00,4325,"[116.543404,40.024982]",0.0,88.68749999999999,0,28.183333333333334,"[116.543404,40.024982]",116.543404,40.024982,116.543404,40.024982
16622,391960,2013-10-25 02:30:00+00:00,4325,"[116.222328,39.991787]",0.0,42.4025,0,4.6,"[116.222328,39.991787]",116.222328,39.991787,116.222328,39.991787
16623,391973,2013-10-25 03:00:00+00:00,4325,"[116.359985,39.967484]",0.0,64.7475,0,12.316666666666666,"[116.359985,39.967484]",116.359985,39.967484,116.359985,39.967484
16624,392002,2013-10-25 03:30:00+00:00,4325,"[116.408287,39.953323]",0.0,45.16,0,22.383333333333333,"[116.408287,39.953323]",116.408287,39.953323,116.408287,39.953323
16626,392092,2013-10-25 06:30:00+00:00,4325,"[116.412819,39.9688]",0.0,63.25,0,9.1,"[116.412819,39.9688]",116.412819,39.9688,116.412819,39.9688
16627,392123,2013-10-25 08:00:00+00:00,4325,"[116.511436,40.025177]",0.0,24.575000000000003,0,43.266666666666666,"[116.511436,40.025177]",116.511436,40.025177,116.511436,40.025177
16628,392184,2013-10-25 11:15:00+00:00,4325,"[116.542648,40.024811]",0.0,44.795,0,37.31666666666667,"[116.542648,40.024811]",116.542648,40.024811,116.542648,40.024811
16629,392241,2013-10-25 12:15:00+00:00,4325,"[116.33577,39.955181]",0.0,38.615,0,93.36666666666666,"[116.33577,39.955181]",116.33577,39.955181,116.33577,39.955181
16630,392344,2013-10-25 14:00:00+00:00,4325,"[116.499146,39.923119]",0.0,22.380000000000003,0,12.6,"[116.499146,39.923119]",116.499146,39.923119,116.499146,39.923119
16631,392355,2013-10-25 14:00:00+00:00,4325,"[116.517365,39.925877]",0.0,29.4575,0,9.716666666666667,"[116.517365,39.925877]",116.517365,39.925877,116.517365,39.925877
16632,392373,2013-10-25 14:45:00+00:00,4325,"[116.484085,39.97617]",0.0,15.9,0,21.0,"[116.484085,39.97617]",116.484085,39.97617,116.484085,39.97617
16634,392424,2013-10-25 16:00:00+00:00,4325,"[116.469833,39.970848]",0.0,29.94,0,14.783333333333333,"[116.469833,39.970848]",116.469833,39.970848,116.469833,39.970848
16635,392446,2013-10-25 17:45:00+00:00,4325,"[116.54364,40.025124]",0.0,43.0775,0,35.0,"[116.54364,40.025124]",116.54364,40.025124,116.54364,40.025124
16636,392474,2013-10-25 18:15:00+00:00,4325,"[116.458313,39.996979]",0.0,15.8325,0,9.6,"[116.458313,39.996979]",116.458313,39.996979,116.458313,39.996979
16637,392483,2013-10-25 18:30:00+00:00,4325,"[116.45916,39.985165]",0.0,23.0775,0,17.05,"[116.45916,39.985165]",116.45916,39.985165,116.45916,39.985165
16638,392501,2013-10-25 19:00:00+00:00,4325,"[116.373329,39.948898]",0.0,30.8575,0,19.35,"[116.373329,39.948898]",116.373329,39.948898,116.373329,39.948898
16640,392532,2013-10-25 19:45:00+00:00,4325,"[116.40741,39.992332]",0.0,18.7225,0,6.166666666666667,"[116.40741,39.992332]",116.40741,39.992332,116.40741,39.992332
16641,392542,2013-10-25 20:00:00+00:00,4325,"[116.436241,39.969666]",0.0,26.555,0,12.266666666666667,"[116.436241,39.969666]",116.436241,39.969666,116.436241,39.969666
16642,392560,2013-10-25 20:15:00+00:00,4325,"[116.478958,39.965351]",0.0,58.03750000000001,0,11.983333333333333,"[116.478958,39.965351]",116.478958,39.965351,116.478958,39.965351
16643,392576,2013-10-25 20:45:00+00:00,4325,"[116.436821,39.9412]",0.0,24.645,0,6.766666666666667,"[116.436821,39.9412]",116.436821,39.9412,116.436821,39.9412
16645,392605,2013-10-25 21:15:00+00:00,4325,"[116.361656,39.967537]",0.0,46.9375,0,20.583333333333332,"[116.361656,39.967537]",116.361656,39.967537,116.361656,39.967537
16647,392669,2013-10-25 22:15:00+00:00,4325,"[116.339981,39.998512]",0.0,13.1675,0,75.38333333333334,"[116.339981,39.998512]",116.339981,39.998512,116.339981,39.998512
16649,392799,2013-10-25 08:15:00+00:00,4347,"[116.322174,39.761143]",0.0,43.295,0,23.366666666666667,"[116.322174,39.761143]",116.322174,39.761143,116.322174,39.761143
16650,392820,2013-10-25 08:45:00+00:00,4347,"[116.281479,39.822681]",0.0,23.67,0,3.183333333333333,"[116.281479,39.822681]",116.281479,39.822681,116.281479,39.822681
16651,392825,2013-10-25 09:00:00+00:00,4347,"[116.293396,39.840164]",0.0,16.3925,0,23.566666666666666,"[116.293396,39.840164]",116.293396,39.840164,116.293396,39.840164
16652,392844,2013-10-25 10:00:00+00:00,4347,"[116.3218,39.889805]",0.0,22.887500000000003,0,22.6,"[116.3218,39.889805]",116.3218,39.889805,116.3218,39.889805
16655,392888,2013-10-25 14:00:00+00:00,4347,"[116.348984,39.888161]",0.0,42.475,0,10.116666666666667,"[116.348984,39.888161]",116.348984,39.888161,116.348984,39.888161
16656,392899,2013-10-25 14:15:00+00:00,4347,"[116.315216,39.911343]",0.0,33.285,0,4.15,"[116.315216,39.911343]",116.315216,39.911343,116.315216,39.911343
16657,392905,2013-10-25 14:30:00+00:00,4347,"[116.34404,39.914032]",0.0,18.86,0,24.383333333333333,"[116.34404,39.914032]",116.34404,39.914032,116.34404,39.914032
16658,392928,2013-10-25 15:00:00+00:00,4347,"[116.413818,39.963074]",0.0,14.2125,0,4.666666666666667,"[116.413818,39.963074]",116.413818,39.963074,116.413818,39.963074
16659,392934,2013-10-25 15:00:00+00:00,4347,"[116.415581,39.949474]",0.0,21.42,0,7.516666666666667,"[116.415581,39.949474]",116.415581,39.949474,116.415581,39.949474
16660,392943,2013-10-25 15:15:00+00:00,4347,"[116.379898,39.965458]",0.0,48.2775,0,9.083333333333334,"[116.379898,39.965458]",116.379898,39.965458,116.379898,39.965458
16663,392976,2013-10-25 16:15:00+00:00,4347,"[116.460594,39.906372]",0.0,23.07,0,24.033333333333335,"[116.460594,39.906372]",116.460594,39.906372,116.460594,39.906372
16664,392992,2013-10-25 16:45:00+00:00,4347,"[116.482788,39.846001]",0.0,26.7275,0,11.583333333333334,"[116.482788,39.846001]",116.482788,39.846001,116.482788,39.846001
16665,393004,2013-10-25 17:00:00+00:00,4347,"[116.414803,39.841267]",0.0,10.6,0,25.516666666666666,"[116.414803,39.841267]",116.414803,39.841267,116.414803,39.841267
16666,393023,2013-10-25 06:30:00+00:00,4348,"[116.265137,39.880798]",0.0,25.25,0,22.816666666666666,"[116.265137,39.880798]",116.265137,39.880798,116.265137,39.880798
16667,393054,2013-10-25 07:15:00+00:00,4348,"[116.334999,39.89138]",0.0,22.9075,0,26.883333333333333,"[116.334999,39.89138]",116.334999,39.89138,116.334999,39.89138
16668,393078,2013-10-25 08:00:00+00:00,4348,"[116.342186,39.900509]",0.0,12.915,0,17.2,"[116.342186,39.900509]",116.342186,39.900509,116.342186,39.900509
16670,393111,2013-10-25 09:00:00+00:00,4348,"[116.397118,39.854183]",0.0,15.4625,0,9.15,"[116.397118,39.854183]",116.397118,39.854183,116.397118,39.854183
16671,393119,2013-10-25 09:15:00+00:00,4348,"[116.402283,39.85376]",0.0,16.487499999999997,0,21.65,"[116.402283,39.85376]",116.402283,39.85376,116.402283,39.85376
16672,393148,2013-10-25 09:45:00+00:00,4348,"[116.456284,39.897263]",0.0,18.965,0,7.65,"[116.456284,39.897263]",116.456284,39.897263,116.456284,39.897263
16674,393174,2013-10-25 11:30:00+00:00,4348,"[116.348984,39.93998]",0.0,38.7225,0,21.233333333333334,"[116.348984,39.93998]",116.348984,39.93998,116.348984,39.93998
16675,393199,2013-10-25 13:00:00+00:00,4348,"[116.309883,39.905907]",0.0,32.63249999999999,0,2.566666666666667,"[116.309883,39.905907]",116.309883,39.905907,116.309883,39.905907
16676,393204,2013-10-25 13:15:00+00:00,4348,"[116.27475,39.893059]",0.0,23.45,0,5.883333333333334,"[116.27475,39.893059]",116.27475,39.893059,116.27475,39.893059
16677,393214,2013-10-25 13:30:00+00:00,4348,"[116.265854,39.880829]",0.0,27.9975,0,6.5,"[116.265854,39.880829]",116.265854,39.880829,116.265854,39.880829
16679,393240,2013-10-25 14:45:00+00:00,4348,"[116.312225,39.907063]",0.0,38.465,0,13.55,"[116.312225,39.907063]",116.312225,39.907063,116.312225,39.907063
16680,393256,2013-10-25 18:00:00+00:00,4348,"[116.265762,39.880878]",0.0,24.7625,0,39.833333333333336,"[116.265762,39.880878]",116.265762,39.880878,116.265762,39.880878
16681,393289,2013-10-25 18:45:00+00:00,4348,"[116.315483,39.975899]",0.0,11.3525,0,8.05,"[116.315483,39.975899]",116.315483,39.975899,116.315483,39.975899
16682,393295,2013-10-25 19:00:00+00:00,4348,"[116.312119,39.96344]",0.0,31.7525,0,29.283333333333335,"[116.312119,39.96344]",116.312119,39.96344,116.312119,39.96344
16683,393334,2013-10-25 19:30:00+00:00,4348,"[116.462036,39.934242]",0.0,32.325,0,20.716666666666665,"[116.462036,39.934242]",116.462036,39.934242,116.462036,39.934242
16684,393351,2013-10-25 20:15:00+00:00,4348,"[116.470879,39.952286]",0.0,15.27,0,25.416666666666668,"[116.470879,39.952286]",116.470879,39.952286,116.470879,39.952286
16685,393379,2013-10-25 20:45:00+00:00,4348,"[116.485832,39.990395]",0.0,21.395,0,7.866666666666666,"[116.485832,39.990395]",116.485832,39.990395,116.485832,39.990395
16686,393393,2013-10-25 20:45:00+00:00,4348,"[116.456245,39.960583]",0.0,45.9075,0,2.5,"[116.456245,39.960583]",116.456245,39.960583,116.456245,39.960583
16687,393398,2013-10-25 21:00:00+00:00,4348,"[116.448021,39.962296]",0.0,32.6075,0,24.016666666666666,"[116.448021,39.962296]",116.448021,39.962296,116.448021,39.962296
16688,393429,2013-10-25 21:30:00+00:00,4348,"[116.477386,39.908485]",0.0,24.59,0,15.15,"[116.477386,39.908485]",116.477386,39.908485,116.477386,39.908485
16689,393453,2013-10-25 22:15:00+00:00,4348,"[116.410126,39.857334]",0.0,30.685,0,31.616666666666667,"[116.410126,39.857334]",116.410126,39.857334,116.410126,39.857334
16692,393550,2013-10-25 09:30:00+00:00,4351,"[116.197975,39.924015]",0.0,37.3125,0,5.116666666666666,"[116.197975,39.924015]",116.197975,39.924015,116.197975,39.924015
16693,393557,2013-10-25 09:30:00+00:00,4351,"[116.210968,39.898552]",0.0,34.4825,0,5.316666666666666,"[116.210968,39.898552]",116.210968,39.898552,116.210968,39.898552
16694,393563,2013-10-25 09:45:00+00:00,4351,"[116.272797,39.896519]",0.0,47.2325,0,11.833333333333334,"[116.272797,39.896519]",116.272797,39.896519,116.272797,39.896519
16695,393576,2013-10-25 10:15:00+00:00,4351,"[116.332291,39.877289]",0.0,24.4525,0,50.083333333333336,"[116.332291,39.877289]",116.332291,39.877289,116.332291,39.877289
16696,393614,2013-10-25 11:15:00+00:00,4351,"[116.415184,39.969498]",0.0,29.455,0,28.5,"[116.415184,39.969498]",116.415184,39.969498,116.415184,39.969498
16697,393643,2013-10-25 12:30:00+00:00,4351,"[116.302299,39.908913]",0.0,38.4575,0,21.383333333333333,"[116.302299,39.908913]",116.302299,39.908913,116.302299,39.908913
